state_owner,snapshot_iteration,source,phase,instance,deposit_l1_over_budget,source_edge_tau_l1_over_two_budget,global_tau_relative_l1
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,0,0.07074663830165429,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,1,0.09182820043564795,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,2,0.07151374594059581,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,3,0.08743687670885875,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,4,0.061518998360954695,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,5,0.09199061982626884,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,6,0.09179864078688367,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,更新前,7,0.0833156857559554,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,0,0.07074663830165429,0.0707466971076586,6.09626622058981e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,1,0.09182820043564795,0.09182820781750284,7.910355245465226e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,2,0.07151374594059581,0.0715138377156292,6.255586755304015e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,3,0.08743687670885875,0.08743691791773125,7.528254203119165e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,4,0.061518998360954695,0.061519047064163015,5.309436785464334e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,5,0.09199061982626884,0.09199057831817949,7.873085635479399e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,6,0.09179864078688367,0.09179863389996591,7.930731035890011e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,沉积后,7,0.0833156857559554,0.08331563281424187,7.130783313769834e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,0,0.07074663830165429,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,1,0.09182820043564795,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,2,0.07151374594059581,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,3,0.08743687670885875,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,4,0.061518998360954695,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,5,0.09199061982626884,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,6,0.09179864078688367,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,蒸发和下界保护后,7,0.0833156857559554,0.0,0.0
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,0,0.07074663830165429,0.0707466971076586,6.09626622058981e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,1,0.09182820043564795,0.09182820781750284,7.910355245465226e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,2,0.07151374594059581,0.0715138377156292,6.255586755304015e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,3,0.08743687670885875,0.08743691791773125,7.528254203119165e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,4,0.061518998360954695,0.061519047064163015,5.309436785464334e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,5,0.09199061982626884,0.09199057831817949,7.873085635479399e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,6,0.09179864078688367,0.09179863389996591,7.930731035890011e-05
不使用 GP 产生的状态,100,历史重启阶段最优路径,重启和可选上界处理后,7,0.0833156857559554,0.08331563281424187,7.130783313769834e-05
不使用 GP 产生的状态,100,本轮最优路径,更新前,0,0.09319518536661715,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,更新前,1,0.12505736475508566,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,更新前,2,0.0904841355276585,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,更新前,3,0.11845252688782389,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,更新前,4,0.08254373969487216,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,更新前,5,0.11891649017801297,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,更新前,6,0.09882931122887885,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,更新前,7,0.11323596532891303,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,沉积后,0,0.09319518536661715,0.09319524650598024,8.025737077124918e-05
不使用 GP 产生的状态,100,本轮最优路径,沉积后,1,0.12505736475508566,0.12505732515351717,0.00010776802353492293
不使用 GP 产生的状态,100,本轮最优路径,沉积后,2,0.0904841355276585,0.09048422243299382,7.91672668503224e-05
不使用 GP 产生的状态,100,本轮最优路径,沉积后,3,0.11845252688782389,0.11845252335871523,0.00010195647802554279
不使用 GP 产生的状态,100,本轮最优路径,沉积后,4,0.08254373969487216,0.08254373594866138,7.121780699668784e-05
不使用 GP 产生的状态,100,本轮最优路径,沉积后,5,0.11891649017801297,0.1189164825060691,0.00010170801314749249
不使用 GP 产生的状态,100,本轮最优路径,沉积后,6,0.09882931122887885,0.09882929999726218,8.540407411432672e-05
不使用 GP 产生的状态,100,本轮最优路径,沉积后,7,0.11323596532891303,0.11323591730371402,9.694440979917648e-05
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,0,0.09319518536661715,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,1,0.12505736475508566,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,2,0.0904841355276585,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,3,0.11845252688782389,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,4,0.08254373969487216,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,5,0.11891649017801297,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,6,0.09882931122887885,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,蒸发和下界保护后,7,0.11323596532891303,0.0,0.0
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,0,0.09319518536661715,0.09319524650598024,8.025737077124918e-05
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,1,0.12505736475508566,0.12505732515351717,0.00010776802353492293
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,2,0.0904841355276585,0.09048422243299382,7.91672668503224e-05
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,3,0.11845252688782389,0.11845252335871523,0.00010195647802554279
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,4,0.08254373969487216,0.08254373594866138,7.121780699668784e-05
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,5,0.11891649017801297,0.1189164825060691,0.00010170801314749249
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,6,0.09882931122887885,0.09882929999726218,8.540407411432672e-05
不使用 GP 产生的状态,100,本轮最优路径,重启和可选上界处理后,7,0.11323596532891303,0.11323591730371402,9.694440979917648e-05
不使用 GP 产生的状态,250,历史全局最优路径,更新前,0,0.007185208025945762,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,更新前,1,0.0045005784567860255,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,更新前,2,0.0013069874766589598,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,更新前,3,0.005454038982716423,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,更新前,4,0.008412508653586602,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,更新前,5,0.004857185352943116,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,更新前,6,0.005335624217878163,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,更新前,7,0.0026962335904378225,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,0,0.007185208025945762,0.007185258946479393,6.362608280270313e-06
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,1,0.0045005784567860255,0.004500598165080161,3.962393674911456e-06
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,2,0.0013069874766589598,0.00130701390539142,1.1739780866240537e-06
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,3,0.005454038982716423,0.005454031458792926,4.820232162585506e-06
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,4,0.008412508653586602,0.008412483707343654,7.443766697203107e-06
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,5,0.004857185352943116,0.004857187979418056,4.237385441917541e-06
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,6,0.005335624217878163,0.005335701072336641,4.718553279395874e-06
不使用 GP 产生的状态,250,历史全局最优路径,沉积后,7,0.0026962335904378225,0.0026962565318284252,2.384207767521325e-06
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,0,0.007185208025945762,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,1,0.0045005784567860255,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,2,0.0013069874766589598,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,3,0.005454038982716423,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,4,0.008412508653586602,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,5,0.004857185352943116,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,6,0.005335624217878163,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,蒸发和下界保护后,7,0.0026962335904378225,0.0,0.0
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,0,0.007185208025945762,0.007185258946479393,6.362608280270313e-06
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,1,0.0045005784567860255,0.004500598165080161,3.962393674911456e-06
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,2,0.0013069874766589598,0.00130701390539142,1.1739780866240537e-06
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,3,0.005454038982716423,0.005454031458792926,4.820232162585506e-06
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,4,0.008412508653586602,0.008412483707343654,7.443766697203107e-06
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,5,0.004857185352943116,0.004857187979418056,4.237385441917541e-06
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,6,0.005335624217878163,0.005335701072336641,4.718553279395874e-06
不使用 GP 产生的状态,250,历史全局最优路径,重启和可选上界处理后,7,0.0026962335904378225,0.0026962565318284252,2.384207767521325e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,0,0.007185208025945762,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,1,0.0045005784567860255,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,2,0.0013069874766589598,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,3,0.005454038982716423,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,4,0.008412508653586602,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,5,0.004857185352943116,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,6,0.005335624217878163,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,更新前,7,0.0026962335904378225,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,0,0.007185208025945762,0.007185258946479393,6.362608280270313e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,1,0.0045005784567860255,0.004500598165080161,3.962393674911456e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,2,0.0013069874766589598,0.00130701390539142,1.1739780866240537e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,3,0.005454038982716423,0.005454031458792926,4.820232162585506e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,4,0.008412508653586602,0.008412483707343654,7.443766697203107e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,5,0.004857185352943116,0.004857187979418056,4.237385441917541e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,6,0.005335624217878163,0.005335701072336641,4.718553279395874e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,沉积后,7,0.0026962335904378225,0.0026962565318284252,2.384207767521325e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,0,0.007185208025945762,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,1,0.0045005784567860255,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,2,0.0013069874766589598,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,3,0.005454038982716423,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,4,0.008412508653586602,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,5,0.004857185352943116,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,6,0.005335624217878163,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,蒸发和下界保护后,7,0.0026962335904378225,0.0,0.0
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,0,0.007185208025945762,0.007185258946479393,6.362608280270313e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,1,0.0045005784567860255,0.004500598165080161,3.962393674911456e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,2,0.0013069874766589598,0.00130701390539142,1.1739780866240537e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,3,0.005454038982716423,0.005454031458792926,4.820232162585506e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,4,0.008412508653586602,0.008412483707343654,7.443766697203107e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,5,0.004857185352943116,0.004857187979418056,4.237385441917541e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,6,0.005335624217878163,0.005335701072336641,4.718553279395874e-06
不使用 GP 产生的状态,250,历史重启阶段最优路径,重启和可选上界处理后,7,0.0026962335904378225,0.0026962565318284252,2.384207767521325e-06
不使用 GP 产生的状态,250,本轮最优路径,更新前,0,0.0071822966260115485,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,更新前,1,0.004509179482984535,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,更新前,2,0.0013018193971964462,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,更新前,3,0.005460708991772073,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,更新前,4,0.005588036145382863,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,更新前,5,0.00487417550486353,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,更新前,6,0.00529643156837744,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,更新前,7,0.0026629624027269395,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,沉积后,0,0.0071822966260115485,0.00718239178869619,6.360094196507835e-06
不使用 GP 产生的状态,250,本轮最优路径,沉积后,1,0.004509179482984535,0.004509211801184663,3.970027325318997e-06
不使用 GP 产生的状态,250,本轮最优路径,沉积后,2,0.0013018193971964462,0.0013018289147688966,1.1693497129267532e-06
不使用 GP 产生的状态,250,本轮最优路径,沉积后,3,0.005460708991772073,0.005460688413536958,4.826124474710132e-06
不使用 GP 产生的状态,250,本轮最优路径,沉积后,4,0.005588036145382863,0.005587977760852612,4.944822740951783e-06
不使用 GP 产生的状态,250,本轮最优路径,沉积后,5,0.00487417550486353,0.004874203871090327,4.252166691254033e-06
不使用 GP 产生的状态,250,本轮最优路径,沉积后,6,0.00529643156837744,0.005296515773891877,4.683900852449168e-06
不使用 GP 产生的状态,250,本轮最优路径,沉积后,7,0.0026629624027269395,0.0026629605925910043,2.3547455804864597e-06
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,0,0.0071822966260115485,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,1,0.004509179482984535,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,2,0.0013018193971964462,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,3,0.005460708991772073,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,4,0.005588036145382863,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,5,0.00487417550486353,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,6,0.00529643156837744,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,蒸发和下界保护后,7,0.0026629624027269395,0.0,0.0
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,0,0.0071822966260115485,0.00718239178869619,6.360094196507835e-06
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,1,0.004509179482984535,0.004509211801184663,3.970027325318997e-06
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,2,0.0013018193971964462,0.0013018289147688966,1.1693497129267532e-06
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,3,0.005460708991772073,0.005460688413536958,4.826124474710132e-06
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,4,0.005588036145382863,0.005587977760852612,4.944822740951783e-06
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,5,0.00487417550486353,0.004874203871090327,4.252166691254033e-06
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,6,0.00529643156837744,0.005296515773891877,4.683900852449168e-06
不使用 GP 产生的状态,250,本轮最优路径,重启和可选上界处理后,7,0.0026629624027269395,0.0026629605925910043,2.3547455804864597e-06
不使用 GP 产生的状态,500,历史全局最优路径,更新前,0,0.0014078672734822207,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,更新前,1,0.00129711695918623,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,更新前,2,0.001179144996718779,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,更新前,3,0.0012093951381647134,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,更新前,4,0.0011760976461586102,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,更新前,5,0.0012350986119317347,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,更新前,6,0.002326358320524151,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,更新前,7,0.001625362599782415,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,0,0.0014078672734822207,0.0014078839986600262,1.246719523092194e-06
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,1,0.00129711695918623,0.0012971467072474545,1.1446189516214702e-06
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,2,0.001179144996718779,0.0011791434830219166,1.0566976005520806e-06
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,3,0.0012093951381647134,0.0012094326271246487,1.0737741797846266e-06
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,4,0.0011760976461586102,0.0011761448946256254,1.041880780039652e-06
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,5,0.0012350986119317347,0.0012351252648891108,1.0887483093595831e-06
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,6,0.002326358320524151,0.002326420803320595,2.056370312349381e-06
不使用 GP 产生的状态,500,历史全局最优路径,沉积后,7,0.001625362599782415,0.0016253210665902454,1.4388473697316737e-06
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,0,0.0014078672734822207,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,1,0.00129711695918623,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,2,0.001179144996718779,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,3,0.0012093951381647134,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,4,0.0011760976461586102,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,5,0.0012350986119317347,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,6,0.002326358320524151,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,蒸发和下界保护后,7,0.001625362599782415,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,0,0.0014078672734822207,0.0014078839986600262,1.246719523092194e-06
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,1,0.00129711695918623,0.0012971467072474545,1.1446189516214702e-06
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,2,0.001179144996718779,0.0011791434830219166,1.0566976005520806e-06
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,3,0.0012093951381647134,0.0012094326271246487,1.0737741797846266e-06
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,4,0.0011760976461586102,0.00043538638456255634,3.856522529894061e-07
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,5,0.0012350986119317347,0.0012351252648891108,1.0887483093595831e-06
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,6,0.002326358320524151,0.002326420803320595,2.056370312349381e-06
不使用 GP 产生的状态,500,历史全局最优路径,重启和可选上界处理后,7,0.001625362599782415,0.0016253210665902454,1.4388473697316737e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,0,0.0014078672734822207,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,1,0.00129711695918623,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,2,0.001179144996718779,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,3,0.0012093951381647134,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,4,0.0011760976461586102,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,5,0.0012350986119317347,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,6,0.002326358320524151,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,更新前,7,0.001625362599782415,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,0,0.0014078672734822207,0.0014078839986600262,1.246719523092194e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,1,0.00129711695918623,0.0012971467072474545,1.1446189516214702e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,2,0.001179144996718779,0.0011791434830219166,1.0566976005520806e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,3,0.0012093951381647134,0.0012094326271246487,1.0737741797846266e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,4,0.0011760976461586102,0.0011761448946256254,1.041880780039652e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,5,0.0012350986119317347,0.0012351252648891108,1.0887483093595831e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,6,0.002326358320524151,0.002326420803320595,2.056370312349381e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,沉积后,7,0.001625362599782415,0.0016253210665902454,1.4388473697316737e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,0,0.0014078672734822207,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,1,0.00129711695918623,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,2,0.001179144996718779,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,3,0.0012093951381647134,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,4,0.0011760976461586102,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,5,0.0012350986119317347,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,6,0.002326358320524151,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,蒸发和下界保护后,7,0.001625362599782415,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,0,0.0014078672734822207,0.0014078839986600262,1.246719523092194e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,1,0.00129711695918623,0.0012971467072474545,1.1446189516214702e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,2,0.001179144996718779,0.0011791434830219166,1.0566976005520806e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,3,0.0012093951381647134,0.0012094326271246487,1.0737741797846266e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,4,0.0011760976461586102,0.00043538638456255634,3.856522529894061e-07
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,5,0.0012350986119317347,0.0012351252648891108,1.0887483093595831e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,6,0.002326358320524151,0.002326420803320595,2.056370312349381e-06
不使用 GP 产生的状态,500,历史重启阶段最优路径,重启和可选上界处理后,7,0.001625362599782415,0.0016253210665902454,1.4388473697316737e-06
不使用 GP 产生的状态,500,本轮最优路径,更新前,0,0.001396973229447458,0.0,0.0
不使用 GP 产生的状态,500,本轮最优路径,更新前,1,0.001285525148319518,0.0,0.0
不使用 GP 产生的状态,500,本轮最优路径,更新前,2,0.0011745118381585905,0.0,0.0
不使用 GP 产生的状态,500,本轮最优路径,更新前,3,0.0012065075442448088,0.0,0.0
不使用 GP 产生的状态,500,本轮最优路径,更新前,4,0.0011751522169997654,0.0,0.0
不使用 GP 产生的状态,500,本轮最优路径,更新前,5,0.0012342703660912452,0.0,0.0
不使用 GP 产生的状态,500,本轮最优路径,更新前,6,0.002371429539973859,0.0,0.0
不使用 GP 产生的状态,500,本轮最优路径,更新前,7,0.0016471125219672139,0.0,0.0
不使用 GP 产生的状态,500,本轮最优路径,沉积后,0,0.001396973229447458,0.0013970085828126162,1.2370162744526145e-06
不使用 GP 产生的状态,500,本轮最优路径,沉积后,1,0.001285525148319518,0.0012856034788346923,1.1344321766546173e-06
不使用 GP 产生的状态,500,本轮最优路径,沉积后,2,0.0011745118381585905,0.0011745215186657317,1.052599137041378e-06
不使用 GP 产生的状态,500,本轮最优路径,沉积后,3,0.0012065075442448088,0.001206479194145152,1.0711682941505235e-06
不使用 GP 产生的状态,500,本轮最优路径,沉积后,4,0.0011751522169997654,0.0011751503395696075,1.0409993345614136e-06
不使用 GP 产生的状态,500,本轮最优路径,沉积后,5,0.0012342703660912452,0.0012343159987415534,1.0880474766303546e-06
不使用 GP 产生的状态,500,本轮最优路径,沉积后,6,0.002371429539973859,0.0023715142915073373,2.096485406011779e-06
不使用 GP 产生的状态,500,本轮最优路径,沉积后,7,0.0016471125219672139,0.0016470848041054012,1.4581033622988523e-06
