replicate,champion,instance,state_owner,snapshot_iteration,historical_source,update_rule,phase,edge_category,source_overlap,edge_count,signed_tau_change_over_two_budget,absolute_tau_change_over_two_budget,mean_signed_tau_change,mean_absolute_tau_change
2,81002,2,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0.88,8881,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0.884,884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0.884,116,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0.884,116,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,0.884,8884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0.884,884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0.884,116,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0.884,116,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0.884,8884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0.884,884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0.884,116,0.11600000027446565,0.11600000027446565,0.058200523514172126,0.058200523514172126
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,0.884,116,-0.11599999917033027,0.11599999917033027,-0.05820052296019577,0.05820052296019577
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,0.884,8884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,0.884,884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,0.884,116,0.11600000027446565,0.11600000027446565,0.058200523514172126,0.058200523514172126
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,0.884,116,-0.11599999917033027,0.11599999917033027,-0.05820052296019577,0.05820052296019577
2,81002,3,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0.884,8884,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0.886,886,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0.886,114,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0.886,114,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,0.886,8887,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0.886,886,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0.886,114,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0.886,114,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0.886,8887,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0.886,886,1.4941056218405443e-08,1.4941056218405443e-08,1.009107981524672e-09,1.009107981524672e-09
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0.886,114,0.11400000445044262,0.11400000445044262,0.05983979268032208,0.05983979268032208
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,0.886,114,-0.1139999960499894,0.1139999960499894,-0.05983978827083647,0.05983978827083647
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,0.886,8887,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,0.886,886,1.4941056218405443e-08,1.4941056218405443e-08,1.009107981524672e-09,1.009107981524672e-09
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,0.886,114,0.11400000445044262,0.11400000445044262,0.05983979268032208,0.05983979268032208
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,0.886,114,-0.1139999960499894,0.1139999960499894,-0.05983978827083647,0.05983978827083647
2,81002,4,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0.886,8887,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0.816,816,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0.816,184,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0.816,184,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,0.816,8816,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0.816,816,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0.816,184,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0.816,184,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0.816,8816,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0.816,816,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0.816,184,0.1839999966491071,0.1839999966491071,0.05916185652756173,0.05916185652756173
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,0.816,184,-0.1839999973781558,0.1839999973781558,-0.0591618567619741,0.0591618567619741
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,0.816,8816,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,0.816,816,0.0,0.0,0.0,0.0
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,0.816,184,0.1839999966491071,0.1839999966491071,0.05916185652756173,0.05916185652756173
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,0.816,184,-0.1839999973781558,0.1839999973781558,-0.0591618567619741,0.0591618567619741
2,81002,5,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0.816,8816,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,1.0,1000,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,1.0,0,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,1.0,0,0.0,0.0,0.0,0.0
2,81002,6,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,1.0,9001,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0.858,858,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0.858,142,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0.858,142,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,0.858,8863,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0.858,858,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0.858,142,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0.858,142,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0.858,8863,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0.858,858,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0.858,142,0.14200000546186917,0.14200000546186917,0.05855843959979608,0.05855843959979608
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,0.858,142,-0.14200000008527014,0.14200000008527014,-0.058558437382576094,0.058558437382576094
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,0.858,8863,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,0.858,858,0.0,0.0,0.0,0.0
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,0.858,142,0.14200000546186917,0.14200000546186917,0.05855843959979608,0.05855843959979608
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,0.858,142,-0.14200000008527014,0.14200000008527014,-0.058558437382576094,0.058558437382576094
2,81002,7,不使用 GP 产生的状态,100,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0.858,8863,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0.858,858,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0.858,142,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0.858,142,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,0.858,8858,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0.858,858,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0.858,142,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0.858,142,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0.858,8858,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0.858,858,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0.858,142,0.14199999934636912,0.14199999934636912,0.05836164447623239,0.05836164447623239
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,0.858,142,-0.14200000121342995,0.14200000121342995,-0.05836164524358973,0.05836164524358973
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,0.858,8858,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,0.858,858,0.0,0.0,0.0,0.0
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,0.858,142,0.14199999934636912,0.14199999934636912,0.05836164447623239,0.05836164447623239
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,0.858,142,-0.14200000121342995,0.14200000121342995,-0.05836164524358973,0.05836164524358973
2,81002,0,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0.858,8858,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0.816,816,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0.816,184,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0.816,184,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,0.816,8816,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0.816,816,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0.816,184,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0.816,184,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0.816,8816,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0.816,816,-1.525778732722824e-07,1.525778732722824e-07,-1.0810646356320848e-08,1.0810646356320848e-08
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0.816,184,0.18399998832985456,0.18399998832985456,0.05781629195679789,0.05781629195679789
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,0.816,184,-0.18400000422975923,0.18400000422975923,-0.05781629695285,0.05781629695285
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,0.816,8816,0.0,0.0,0.0,0.0
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,0.816,816,-1.525778732722824e-07,1.525778732722824e-07,-1.0810646356320848e-08,1.0810646356320848e-08
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,0.816,184,0.18399998832985456,0.18399998832985456,0.05781629195679789,0.05781629195679789
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,0.816,184,-0.18400000422975923,0.18400000422975923,-0.05781629695285,0.05781629695285
2,81002,1,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0.816,8816,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0.88,880,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0.88,120,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0.88,120,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,0.88,8881,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0.88,880,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0.88,120,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0.88,120,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0.88,8881,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0.88,880,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0.88,120,0.1199999960552634,0.1199999960552634,0.05923087497552236,0.05923087497552236
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,0.88,120,-0.11999999793079398,0.11999999793079398,-0.0592308759012667,0.0592308759012667
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,0.88,8881,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,0.88,880,0.0,0.0,0.0,0.0
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,0.88,120,0.1199999960552634,0.1199999960552634,0.05923087497552236,0.05923087497552236
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,0.88,120,-0.11999999793079398,0.11999999793079398,-0.0592308759012667,0.0592308759012667
2,81002,2,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0.88,8881,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0.884,884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0.884,116,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0.884,116,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,0.884,8884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0.884,884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0.884,116,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0.884,116,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0.884,8884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0.884,884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0.884,116,0.11600000027446565,0.11600000027446565,0.058200523514172126,0.058200523514172126
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,0.884,116,-0.11599999917033027,0.11599999917033027,-0.05820052296019577,0.05820052296019577
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,0.884,8884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,0.884,884,0.0,0.0,0.0,0.0
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,0.884,116,0.11600000027446565,0.11600000027446565,0.058200523514172126,0.058200523514172126
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,0.884,116,-0.11599999917033027,0.11599999917033027,-0.05820052296019577,0.05820052296019577
2,81002,3,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0.884,8884,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0.886,886,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0.886,114,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0.886,114,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,0.886,8887,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0.886,886,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0.886,114,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0.886,114,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0.886,8887,0.0,0.0,0.0,0.0
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0.886,886,1.4941056218405443e-08,1.4941056218405443e-08,1.009107981524672e-09,1.009107981524672e-09
2,81002,4,不使用 GP 产生的状态,100,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0.886,114,0.11400000445044262,0.11400000445044262,0.05983979268032208,0.05983979268032208
