replicate,program,instance,behavior,iteration,source_kind,source_current_overlap,source_lift_0,source_lift_1,source_lift_2,source_lift_3,post_unique_tours
0,2,5,三个固定 GP 表达式的均值,1050,1,0.888,9.011910253135776,8.993311589333098,9.194463476572771,9.194463476572771,32
0,2,6,三个固定 GP 表达式的均值,1050,1,0.882,9.19471333224633,9.175731272974856,9.340076197297833,9.340076197297833,32
0,1,0,三个固定 GP 表达式的均值,1050,1,0.812,8.865675274864794,8.847372150723192,9.077383565551393,9.077383565551393,32
0,3,4,三个固定 GP 表达式的均值,1075,1,0.88,9.348006336098827,9.328486172297968,9.462268359705165,9.462268359705165,32
0,2,5,三个固定 GP 表达式的均值,1075,1,0.942,9.501972319536115,9.481707761171949,9.58492778521016,9.58492778521016,32
0,2,6,三个固定 GP 表达式的均值,1075,1,0.926,9.613356536775592,9.609726324179029,9.689201008221564,9.689201008221564,32
0,1,0,三个固定 GP 表达式的均值,1075,1,0.878,9.136755733217138,9.11765993405885,9.293330121599773,9.293330121599773,32
0,0,1,不使用 GP,1075,2,0.906,9.1506070259473,9.130464043106278,9.302827254698473,9.302827254698473,32
0,0,6,不使用 GP,1075,2,0.874,9.729228675983782,9.918113354052963,9.936340496888906,9.936340496888906,32
0,0,3,不使用 GP,1100,2,0.906,9.103130816447093,9.083099282333128,9.26489141395277,9.26489141395277,32
0,0,7,不使用 GP,1100,1,0.99,9.824541330618882,9.803068543312499,9.84213988200769,9.84213988200769,32
0,3,1,三个固定 GP 表达式的均值,1125,1,0.78,7.835052558293768,7.841308121625479,8.262366400342463,8.262366400342463,32
0,2,2,三个固定 GP 表达式的均值,1125,1,0.788,8.113208233806043,8.118841064285492,8.487159122525942,8.487159122525942,32
0,3,4,三个固定 GP 表达式的均值,1125,1,0.988,9.834258914591464,9.812472861450207,9.849660128641212,9.849660128641212,26
0,2,6,三个固定 GP 表达式的均值,1125,1,0.986,9.83882395908252,9.816936297279712,9.854494961595385,9.854494961595385,31
0,0,2,不使用 GP,1125,1,0.752,7.165103249887189,7.171129570392271,7.722390208931938,7.722390208931938,32
0,1,2,三个固定 GP 表达式的均值,1125,1,0.73,8.040587579912202,8.051741806278297,8.432783633098039,8.432783633098039,32
0,1,4,三个固定 GP 表达式的均值,1125,1,0.756,7.836086272119987,7.83608581978144,8.258051416051106,8.258051416051106,32
0,3,1,三个固定 GP 表达式的均值,1150,1,0.852,8.8979299689598,8.88552225877538,9.10949332148347,9.10949332148347,32
0,2,2,三个固定 GP 表达式的均值,1150,1,0.86,9.09802224862032,9.079191209554157,9.263263398995166,9.263263398995166,32
0,0,2,不使用 GP,1150,1,0.776,8.05371432885069,8.03746485523849,8.430485093923624,8.430485093923624,32
0,1,2,三个固定 GP 表达式的均值,1150,1,0.854,8.971149562178551,8.952696509940992,9.161433610159044,9.161433610159044,32
0,0,4,不使用 GP,1150,1,0.802,8.38658225773397,8.378561651031513,8.703816069870358,8.703816069870358,32
0,1,4,三个固定 GP 表达式的均值,1150,1,0.856,8.917456747631727,8.89906694645342,9.118964004350385,9.118964004350385,32
0,3,1,三个固定 GP 表达式的均值,1175,1,0.876,9.202985598129608,9.183553875284296,9.348436484464015,9.348436484464015,32
0,2,2,三个固定 GP 表达式的均值,1175,1,0.936,9.547585900331052,9.52727202005577,9.621376551099225,9.621376551099225,32
0,0,2,不使用 GP,1175,1,0.764,8.062144147365593,8.045696331813888,8.436217960275593,8.436217960275593,32
0,0,4,不使用 GP,1175,1,0.818,8.401391820685433,8.384023362609824,8.707190032223162,8.707190032223162,32
0,1,4,三个固定 GP 表达式的均值,1175,1,0.874,9.123378869389828,9.104332238744043,9.282849351062643,9.282849351062643,32
0,3,1,三个固定 GP 表达式的均值,1200,1,0.928,9.442536732602138,9.42221116645568,9.537089412577433,9.537089412577433,32
0,3,7,三个固定 GP 表达式的均值,1200,1,0.976,9.808558276752906,9.786803167386742,9.829076932486657,9.829076932486657,32
0,0,2,不使用 GP,1200,1,0.826,8.851006752187137,8.839720661526522,9.07531624380509,9.07531624380509,32
0,1,2,三个固定 GP 表达式的均值,1200,1,0.928,9.492500974874531,9.472201111772911,9.577551597451542,9.577551597451542,32
0,0,4,不使用 GP,1200,1,0.908,8.967487167288931,8.948647802230907,9.157880442988883,9.157880442988883,32
0,1,4,三个固定 GP 表达式的均值,1200,1,0.924,9.528554584070925,9.508147739737245,9.605880158646041,9.605880158646041,32
0,2,0,三个固定 GP 表达式的均值,1225,1,0.818,8.307422688795391,8.318687771173842,8.648593527955502,8.648593527955502,32
0,2,4,三个固定 GP 表达式的均值,1225,1,0.76,8.052237071060327,8.067235504109581,8.444585551635654,8.444585551635654,32
0,3,5,三个固定 GP 表达式的均值,1225,1,0.746,8.006528474014443,8.006528901470295,8.39350644536294,8.39350644536294,32
0,3,7,三个固定 GP 表达式的均值,1225,1,0.986,9.780608262012118,9.758985361305518,9.806786339927724,9.806786339927724,31
0,0,0,不使用 GP,1225,1,0.77,7.581810137290251,7.581809016078948,8.053060638225492,8.053060638225492,32
0,1,5,三个固定 GP 表达式的均值,1225,1,0.744,7.931719124986616,7.931718768491383,8.334048591418977,8.334048591418977,32
0,2,0,三个固定 GP 表达式的均值,1250,1,0.868,9.070067693640857,9.05842552421625,9.24877054394842,9.24877054394842,32
0,3,1,三个固定 GP 表达式的均值,1250,1,0.988,9.822707689230803,9.800953772395268,9.840417998348977,9.840417998348977,30
0,2,4,三个固定 GP 表达式的均值,1250,1,0.828,9.021298441741505,9.013007396022463,9.211199072359111,9.211199072359111,32
0,3,5,三个固定 GP 表达式的均值,1250,1,0.868,8.93874087567144,8.920277232826239,9.136337014889342,9.136337014889342,32
0,0,0,不使用 GP,1250,1,0.8,8.420295447152913,8.413183494942164,8.731774213556518,8.731774213556518,32
0,0,2,不使用 GP,1250,1,0.92,9.294435907854103,9.2746204590225,9.419012113474784,9.419012113474784,32
0,1,2,三个固定 GP 表达式的均值,1250,1,0.988,9.800910247150139,9.779306266014272,9.823089744783006,9.823089744783006,32
0,1,5,三个固定 GP 表达式的均值,1250,1,0.82,8.648840649902379,8.630931605652567,8.906424651380162,8.906424651380162,32
0,2,4,三个固定 GP 表达式的均值,1275,1,0.922,9.440379899673454,9.42624831074621,9.541786117857425,9.541786117857425,32
0,3,5,三个固定 GP 表达式的均值,1275,1,0.862,9.046104848394185,9.027095887384565,9.220634595217238,9.220634595217238,32
0,0,0,不使用 GP,1275,1,0.848,8.670818066999102,8.652967236176677,8.923106714661174,8.923106714661174,32
0,1,0,三个固定 GP 表达式的均值,1275,2,0.97,9.735941669673998,9.714523738930055,9.77113172497414,9.77113172497414,32
0,1,3,三个固定 GP 表达式的均值,1275,1,0.868,8.79979364639578,8.781387775951195,9.02436641540901,9.02436641540901,32
0,1,5,三个固定 GP 表达式的均值,1275,1,0.846,9.012102008280301,8.993373486622257,9.19470043499287,9.19470043499287,32
0,3,4,三个固定 GP 表达式的均值,1300,1,0.984,9.798874249573945,9.777267941129264,9.821435297704879,9.821435297704879,32
0,3,0,三个固定 GP 表达式的均值,1325,1,0.786,8.214117657221346,8.221572412981224,8.569622721057186,8.569622721057186,32
0,3,2,三个固定 GP 表达式的均值,1325,1,0.802,8.221248382791384,8.232532766958428,8.581089432801999,8.581089432801999,32
0,2,3,三个固定 GP 表达式的均值,1325,1,0.786,8.164669597706952,8.164669237202414,8.522052744333282,8.522052744333282,32
0,3,3,三个固定 GP 表达式的均值,1325,1,0.782,7.6901259194135285,7.690126403949118,8.140695869123302,8.140695869123302,32
0,1,7,三个固定 GP 表达式的均值,1325,1,0.76,7.767025430977158,7.775848380742145,8.210258018512908,8.210258018512908,32
0,3,0,三个固定 GP 表达式的均值,1350,1,0.886,9.099961690166658,9.081241332935551,9.26417870919935,9.26417870919935,32
0,3,2,三个固定 GP 表达式的均值,1350,1,0.866,9.029457397307949,9.010741557496724,9.207870683452564,9.207870683452564,32
0,2,3,三个固定 GP 表达式的均值,1350,1,0.878,8.977064992256464,8.958564776438491,9.16634332846601,9.16634332846601,32
0,3,3,三个固定 GP 表达式的均值,1350,1,0.856,8.784692056806485,8.776247503511287,9.02302464964661,9.02302464964661,32
0,3,5,三个固定 GP 表达式的均值,1350,1,0.976,9.682240185237912,9.661335217851793,9.728552654622696,9.728552654622696,32
0,3,6,三个固定 GP 表达式的均值,1350,1,0.788,8.72335041030338,8.705404282325192,8.963797131111033,8.963797131111033,32
0,1,5,三个固定 GP 表达式的均值,1350,1,0.99,9.787710718463066,9.766281575897768,9.812661287106662,9.812661287106662,31
0,1,6,三个固定 GP 表达式的均值,1350,1,0.844,8.935328548294773,8.916825088571215,9.134509704151727,9.134509704151727,32
0,1,7,三个固定 GP 表达式的均值,1350,1,0.8,8.656308617346765,8.66101803832459,8.930128699741017,8.930128699741017,32
0,3,0,三个固定 GP 表达式的均值,1375,1,0.902,9.209748206400095,9.190477472842284,9.351903581247452,9.351903581247452,32
0,3,2,三个固定 GP 表达式的均值,1375,1,0.896,9.309910426248992,9.29649335294149,9.438699384263128,9.438699384263128,32
0,2,3,三个固定 GP 表达式的均值,1375,1,0.858,9.048224801187528,9.029234355556703,9.222739102416478,9.222739102416478,32
0,3,3,三个固定 GP 表达式的均值,1375,1,0.822,8.765554214219165,8.74743736727878,8.998130089030118,8.998130089030118,32
0,3,6,三个固定 GP 表达式的均值,1375,1,0.892,9.205019044813067,9.185668316090378,9.349096358464788,9.349096358464788,32
0,1,6,三个固定 GP 表达式的均值,1375,1,0.868,9.119155899727637,9.099811520372032,9.280340171929303,9.280340171929303,32
0,1,7,三个固定 GP 表达式的均值,1375,1,0.846,9.157580333170577,9.183755456494273,9.349750988129877,9.349750988129877,32
0,2,4,三个固定 GP 表达式的均值,1400,1,0.988,9.814247769067785,9.792428233643788,9.83358218326865,9.83358218326865,26
0,2,1,三个固定 GP 表达式的均值,1425,1,0.768,8.14442320905239,8.144424463203102,8.504722075603743,8.504722075603743,32
0,3,1,三个固定 GP 表达式的均值,1425,2,0.942,9.584246391950714,9.563276784873525,9.649908873392745,9.649908873392745,32
0,2,3,三个固定 GP 表达式的均值,1425,1,0.98,9.781851383993828,9.760126477015218,9.80771189705976,9.80771189705976,28
0,3,3,三个固定 GP 表达式的均值,1425,1,0.956,9.624429829614039,9.603535107445394,9.682229220579151,9.682229220579151,32
0,3,6,三个固定 GP 表达式的均值,1425,1,0.966,9.911687654304352,9.945541675256418,9.95742754573336,9.95742754573336,32
0,2,7,三个固定 GP 表达式的均值,1425,1,0.838,8.154862775438945,8.154863918801437,8.515546052815404,8.515546052815404,32
0,0,1,不使用 GP,1425,1,0.702,6.861863667680641,6.861863815857611,7.472226023084782,7.472226023084782,32
0,0,5,不使用 GP,1425,1,0.744,7.42525666337146,7.4252583057173345,7.927909624203664,7.927909624203664,32
0,0,6,不使用 GP,1425,1,0.762,7.602329671394513,7.616286791703729,8.08412548034893,8.08412548034893,32
0,1,6,三个固定 GP 表达式的均值,1425,1,0.99,9.788397110398348,9.766839843104446,9.815110504375738,9.815110504375738,32
0,0,7,不使用 GP,1425,1,0.74,7.585792214698606,7.585791123713768,8.0577491790118,8.0577491790118,32
0,1,7,三个固定 GP 表达式的均值,1425,1,0.918,9.848767433443546,9.912148196617986,9.931658881333991,9.931658881333991,32
0,2,1,三个固定 GP 表达式的均值,1450,1,0.876,9.046082507106247,9.027519770636646,9.221126339843243,9.221126339843243,32
0,3,6,三个固定 GP 表达式的均值,1450,1,0.994,9.798701896423632,9.776937254701217,9.823289348541696,9.823289348541696,32
0,2,7,三个固定 GP 表达式的均值,1450,1,0.9,9.220328038310353,9.229691011541627,9.385552882511858,9.385552882511858,32
0,0,1,不使用 GP,1450,1,0.788,8.248659693579992,8.232000634508852,8.585866447481168,8.585866447481168,32
0,0,3,不使用 GP,1450,1,0.802,8.197543009287172,8.18097603961235,8.544252541541175,8.544252541541175,32
0,0,5,不使用 GP,1450,1,0.778,8.077886301846384,8.06159613990257,8.448732365514152,8.448732365514152,32
0,0,6,不使用 GP,1450,1,0.78,7.944652307380571,7.928553009642018,8.34375845866388,8.34375845866388,32
0,0,7,不使用 GP,1450,1,0.802,8.151883595230068,8.148613644242817,8.523497791904777,8.523497791904777,32
0,1,7,三个固定 GP 表达式的均值,1450,1,0.992,10.157854439640689,10.2390698251121,10.19355543499506,10.19355543499506,32
0,2,1,三个固定 GP 表达式的均值,1475,1,0.984,9.740447484833362,9.719185283178486,9.77489657831865,9.77489657831865,32
0,2,7,三个固定 GP 表达式的均值,1475,1,0.902,9.307699140592732,9.335121657571877,9.469722029054946,9.469722029054946,32
0,0,1,不使用 GP,1475,1,0.824,8.322682424052559,8.305655941389332,8.643784103460137,8.643784103460137,32
0,0,2,不使用 GP,1475,1,0.968,9.68107453517674,9.659659835822435,9.727100734440764,9.727100734440764,32
0,0,3,不使用 GP,1475,1,0.792,8.35775827128689,8.340556944207036,8.671227287826401,8.671227287826401,32
0,0,5,不使用 GP,1475,1,0.826,8.190728765147913,8.174107477145242,8.538497107941815,8.538497107941815,32
0,0,6,不使用 GP,1475,1,0.814,8.566095831509797,8.583391217727597,8.86826984668532,8.86826984668532,32
0,0,7,不使用 GP,1475,1,0.768,8.039047977721868,8.022791087344535,8.418365043353743,8.418365043353743,32
0,3,3,三个固定 GP 表达式的均值,1500,1,0.972,9.754704731358743,9.733052806087855,9.785978258206391,9.785978258206391,30
0,2,7,三个固定 GP 表达式的均值,1500,1,0.992,9.78234028013023,9.76122406180287,9.810221528781339,9.810221528781339,32
0,0,1,不使用 GP,1500,1,0.844,8.810340344079112,8.791973396331262,9.032154541463946,9.032154541463946,32
0,0,3,不使用 GP,1500,1,0.824,8.785492759249426,8.767256611720931,9.012608477062098,9.012608477062098,32
0,0,5,不使用 GP,1500,1,0.84,8.878391990520202,8.871196729377909,9.098376737639583,9.098376737639583,32
0,0,6,不使用 GP,1500,1,0.812,8.867250212268475,8.848723424285318,9.077948263648638,9.077948263648638,32
0,1,6,三个固定 GP 表达式的均值,1500,1,0.982,9.774523455420534,9.752754028939378,9.803287541174564,9.803287541174564,32
0,0,7,不使用 GP,1500,1,0.818,8.620284779331307,8.612703029143367,8.893200492379954,8.893200492379954,32
0,3,5,三个固定 GP 表达式的均值,1525,2,0.864,9.190637914179858,9.170494811324925,9.335027940465144,9.335027940465144,32
0,3,7,三个固定 GP 表达式的均值,1525,1,0.718,7.619539218943484,7.633103220279548,8.095177193532795,8.095177193532795,32
0,3,7,三个固定 GP 表达式的均值,1550,1,0.81,8.76169540403567,8.76903324261649,9.017550080943444,9.017550080943444,32
0,0,1,不使用 GP,1550,1,0.956,9.595087089159236,9.574488014605615,9.65901320145408,9.65901320145408,32
0,1,1,三个固定 GP 表达式的均值,1550,1,0.872,9.083834146473846,9.065285717668806,9.252515641096133,9.252515641096133,32
0,0,3,不使用 GP,1550,1,0.91,9.396026838946623,9.375909566915608,9.500080212016783,9.500080212016783,32
0,0,5,不使用 GP,1550,1,0.894,9.167560699922063,9.155176697052761,9.326944689178513,9.326944689178513,32
0,0,6,不使用 GP,1550,1,0.914,9.292184533901931,9.281178608388448,9.426075752301127,9.426075752301127,32
0,0,7,不使用 GP,1550,1,0.9,9.47021621875354,9.487912762082068,9.593651718398304,9.593651718398304,32
0,3,7,三个固定 GP 表达式的均值,1575,1,0.844,9.080272231001373,9.100369693450183,9.282125389377306,9.282125389377306,32
0,1,1,三个固定 GP 表达式的均值,1575,1,0.952,9.569838821006755,9.549356681382038,9.63903426031266,9.63903426031266,32
0,0,5,不使用 GP,1600,1,0.992,9.823273538694501,9.801463512872166,9.84083258714577,9.84083258714577,26
0,0,6,不使用 GP,1600,1,0.954,9.628882922677231,9.607811880888033,9.685629530821101,9.685629530821101,32
0,0,7,不使用 GP,1600,1,0.918,9.29302438343011,9.273258474872303,9.419865777316696,9.419865777316696,32
0,3,3,三个固定 GP 表达式的均值,1625,2,0.872,9.405284540895675,9.384704516013594,9.50674189748685,9.50674189748685,32
0,3,4,三个固定 GP 表达式的均值,1625,1,0.776,8.02160245379095,8.027257224937122,8.412232446069067,8.412232446069067,32
0,1,0,三个固定 GP 表达式的均值,1625,1,0.786,8.169039720542743,8.169040376005752,8.526715645409562,8.526715645409562,32
0,3,4,三个固定 GP 表达式的均值,1650,1,0.878,9.110981037249521,9.110705551526555,9.291307443272038,9.291307443272038,32
0,3,7,三个固定 GP 表达式的均值,1650,1,0.96,9.721944213731714,9.70085156384111,9.762353462647138,9.762353462647138,32
0,1,0,三个固定 GP 表达式的均值,1650,1,0.866,9.099355250039833,9.086803437850586,9.270929300341734,9.270929300341734,32
0,0,7,不使用 GP,1650,1,0.976,10.503901781349349,10.673834017162022,10.542055636418002,10.542055636418002,32
0,3,4,三个固定 GP 表达式的均值,1675,1,0.916,9.073610947480294,9.054527312028915,9.242630153094026,9.242630153094026,32
0,1,0,三个固定 GP 表达式的均值,1675,1,0.918,9.282215993752288,9.271191461415727,9.418134454092495,9.418134454092495,32
0,0,7,不使用 GP,1675,1,0.97,10.660225027588186,10.853548642774973,10.686230725541495,10.686230725541495,32
0,3,1,三个固定 GP 表达式的均值,1725,1,0.778,8.210393515725178,8.210393396043033,8.558649963869296,8.558649963869296,32
0,2,2,三个固定 GP 表达式的均值,1725,1,0.826,8.237469309425919,8.2374697166617,8.582101257433173,8.582101257433173,32
0,2,5,三个固定 GP 表达式的均值,1725,1,0.782,8.122934123050072,8.122933287251644,8.488690178889017,8.488690178889017,32
