regime,regime_key,behavior,behavior_key,iteration,candidate_entropy,candidate_effective_arcs,candidate_gini,top500_mass,top2500_mass,floor_fraction,source_edge_lift,current_best_edge_lift,global_best_edge_lift,reference_edge_lift,top500_persistence,source_kind,source_age,source_current_overlap
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2525,7.539523856397854,1880.934217119441,0.8569638916108753,0.26672174019163675,0.9776574828317204,0.5877,7.060613218291505,7.060613218291505,7.183925431557165,7.192168166856961,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2550,7.53971378831276,1881.2915004857934,0.8568890536649507,0.2369998950323143,0.976986292802579,0.5894,7.145580682830715,7.145580682830715,7.190406559176945,7.164916620417623,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2575,7.538981572624257,1879.9144935290615,0.8569562013889451,0.35035587983350597,0.9768155415082674,0.586,7.155655891408356,7.155655891408356,7.20924198555042,7.179379233422748,0.9011406844106464,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2600,7.54189174916025,1885.3933449234319,0.8566007338955195,0.23744902093948111,0.9772421325745063,0.588,7.020938167908794,7.020938167908794,7.187477016290612,7.17515373519668,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2625,7.541026816329356,1883.763311356652,0.856720103035495,0.3528379038983315,0.977090132711633,0.589,7.022811361813412,7.022811361813412,7.2099751704878425,7.196096659717028,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2650,7.537228335827644,1876.6214458542229,0.8571325388098294,0.29132592311169325,0.9771250685582898,0.5843,7.154776007791951,7.154776007791951,7.221388209706246,7.20773613654112,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2675,7.544513399674037,1890.3426722233228,0.8563098288164133,0.22180908603444854,0.9767011532936432,0.5821,6.945016112191211,6.945016112191211,7.1792862959898525,7.179367712134183,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2700,7.538734939591569,1879.4509016872087,0.8570266247167193,0.28690171226437833,0.9771819513415054,0.5856,7.598648616991629,7.598648616991629,7.184920968604997,7.208865068273833,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2725,7.537704225870031,1877.5147238478276,0.8571139828225234,0.2787742085416447,0.9779485958784242,0.5879,7.3128280646917565,7.3128280646917565,7.193434092944962,7.184716520666951,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2750,7.541191744208729,1884.0740220665598,0.8566963013969076,0.23333182007652584,0.9767091404361631,0.5864,6.922219013432378,6.922219013432378,7.179760470652236,7.1898056528804455,0.8867924528301887,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2775,7.537080445425971,1876.343932076126,0.8571616734130219,0.24259637039937226,0.9771063218201695,0.5835,7.269662796960563,7.269662796960563,7.2082707863228785,7.223089882993128,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2800,7.539784131325513,1881.4238408523602,0.8568936715638569,0.3511073144822676,0.9772160363799274,0.5837,7.245316150611564,7.245316150611564,7.186917120523253,7.173198091730267,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2825,7.541478467519944,1884.614307461249,0.8566640729722315,0.37083606165103866,0.9768598947639796,0.5827,7.005636690800177,7.005636690800177,7.1951916851211335,7.176346086738627,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2850,7.543794368808088,1888.983946036346,0.8564310927607788,0.19716030048477778,0.9768693917742061,0.5862,7.044846710103387,7.044846710103387,7.191587269575863,7.162944193908501,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2875,7.538643926947648,1879.2798556753198,0.8569551994758673,0.35722630658398263,0.977086100699738,0.5852,6.927186345618801,6.927186345618801,7.214843122091066,7.186590263513951,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2900,7.539922532581511,1881.6842502950801,0.8568516268997644,0.21909513458843427,0.9767328094163666,0.5885,7.100913221906063,7.100913221906063,7.201223281041774,7.180619248685806,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2925,7.5458840416438875,1892.9354316938357,0.8561735747710302,0.21712395553680336,0.9763521017472185,0.5844,6.968360800788044,6.968360800788044,7.160987127321101,7.177956916620103,0.9230769230769231,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2950,7.538268481768918,1878.5744215482289,0.8570459067320206,0.21621308047314022,0.9776683655392868,0.5879,7.009315399729519,7.009315399729519,7.1945133098619225,7.193036856604813,0.9230769230769231,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,2975,7.539660438947801,1881.1911374561162,0.8568869396198897,0.2603932817855994,0.9767938451910738,0.5899,6.966899106236608,6.966899106236608,7.195501267953615,7.184288015895357,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3000,7.541640244949879,1884.9192201836618,0.8566695414754404,0.21506280872525124,0.9767716241618071,0.5855,7.094305860734721,7.094305860734721,7.19685935845666,7.17220633770382,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3025,7.541382042126678,1884.4325915466513,0.8566911864838207,0.23020168648553854,0.9769160041677704,0.5818,6.934504364655961,6.934504364655961,7.202618208492559,7.176871997536829,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3050,7.543724422489591,1888.8518231844278,0.8564142690360377,0.2274806677936949,0.9766725178426693,0.5824,6.8649118631154105,6.8649118631154105,7.183085160512882,7.183447909974631,0.9305019305019305,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3075,7.543136409094842,1887.741479492174,0.8565126821728253,0.29476222907033167,0.9768949691945591,0.584,7.054229252851512,7.054229252851512,7.178014955959389,7.196232093796048,0.9230769230769231,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3100,7.536936934983721,1876.0746764495802,0.8572166223691224,0.23389467000905398,0.9775182983851062,0.5873,7.035868111713385,7.035868111713385,7.214993756481697,7.213010991091028,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3125,7.540776477362957,1883.291791018767,0.8567462471963254,0.22335823367480684,0.9768125507107412,0.5824,7.0909430998728595,7.0909430998728595,7.207541752956018,7.207528973642952,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3150,7.542713275927333,1886.9428824288868,0.8565458500325767,0.39457064462374647,0.9768272491326019,0.5857,6.973266821357196,6.973266821357196,7.181986195592838,7.1628467383418455,0.8867924528301887,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3175,7.543008663622668,1887.5003444678161,0.8565125830386242,0.2101397909165786,0.9769297190583602,0.5871,7.181885204980498,7.181885204980498,7.179733635062882,7.160394654616388,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3200,7.536311388317561,1874.9014711758398,0.8572800624961421,0.37944509392164233,0.9773027434745396,0.5862,6.895985595159966,6.895985595159966,7.205530606754399,7.193650116270666,0.8796992481203008,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3225,7.539978722676622,1881.7899852826747,0.8568704532151041,0.2337591756294555,0.9772351063185211,0.5891,7.3990574812757055,7.3990574812757055,7.152977004583536,7.161846548774723,0.8867924528301887,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3250,7.546477538989214,1894.0592172963186,0.8561206253971765,0.2736789351759042,0.9768460482654259,0.5865,7.669019488885405,7.669019488885405,7.199827369234875,7.1381848145098035,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3275,7.540956504407422,1883.630864994096,0.8567549420473441,0.24984368669500254,0.9769544540899566,0.5867,7.273316558898996,7.273316558898996,7.194129886070043,7.171736460862504,0.9011406844106464,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3300,7.541996784522649,1885.5913882972768,0.856652407795256,0.24233984149009766,0.9770855276115937,0.5887,6.878302238536778,6.878302238536778,7.196461919714924,7.153331679216604,0.9305019305019305,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3325,7.543581875365131,1888.5825919780252,0.8563930036450318,0.22091641111775936,0.9764096941712879,0.5864,7.076887471476325,7.076887471476325,7.183649173909216,7.181509254794604,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3350,7.546119570631961,1893.3813253689332,0.8561391365150466,0.2012449571283925,0.9766032320961815,0.5874,6.940087085369884,6.940087085369884,7.166275778150755,7.159224552020037,0.8796992481203008,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3375,7.544679479924064,1890.6566468787355,0.8563082885242901,0.20114941165858355,0.9764860214086059,0.582,7.000824298253702,7.000824298253702,7.17188818813087,7.168682752048334,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3400,7.540387769356927,1882.559882680437,0.8568121059247769,0.21781430329826998,0.9772464633426187,0.5879,6.985746459015784,6.985746459015784,7.204972112806005,7.169239086859409,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3425,7.547537594989231,1896.0680907050403,0.8559730401411467,0.3666740416181859,0.9765567637715136,0.5837,6.909025081190303,6.909025081190303,7.153963952460221,7.134127060441459,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3450,7.543144545737375,1887.7568394322766,0.8564316494715682,0.22700692501380842,0.9765281792337771,0.5855,7.0943252857448345,7.0943252857448345,7.183997864418116,7.177222961118766,0.8867924528301887,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3475,7.5418425186195694,1885.3005282743914,0.8566471164917973,0.3222140530181638,0.9772114332909876,0.5855,7.36535716585545,7.36535716585545,7.194846650051697,7.181034165181014,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3500,7.542478828480089,1886.500545341432,0.8565729826590756,0.2043561588224106,0.9772166835646988,0.5882,6.9249490157414355,6.9249490157414355,7.180797254409851,7.159505053526772,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3525,7.5407722776024615,1883.2838816609099,0.8567343870521629,0.22723248897131626,0.9771227461032836,0.587,6.964960621864945,6.964960621864945,7.184505012094506,7.17747271225612,0.9230769230769231,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3550,7.537356067210336,1876.8611646157701,0.8571398207272303,0.21615852070397676,0.9774049428423176,0.584,7.447152145608974,7.447152145608974,7.210426120654101,7.182946845412816,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3575,7.544623557067661,1890.5509189148963,0.8562900543174288,0.203010458784787,0.9766159263075315,0.585,6.975313018277187,6.975313018277187,7.162208446031706,7.16631589280321,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3600,7.540094858202925,1882.0085406437815,0.8568835756920874,0.21701429070068856,0.9774444963534575,0.5828,7.832687678589961,7.832687678589961,7.199913050520696,7.1888753776760925,0.8867924528301887,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3625,7.548420925395851,1897.7436852454325,0.8558181282951203,0.264174699279761,0.9756384015993257,0.5766,7.062159560042285,7.062159560042285,7.17892722688368,7.180055080880804,0.9157088122605364,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3650,7.544008192176426,1889.3878981320827,0.8563802196477959,0.2653615044108058,0.9768943378892945,0.5866,7.062875189138425,7.062875189138425,7.195282152527438,7.149170631686969,0.9011406844106464,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3675,7.544836579223569,1890.9536910456677,0.8562931935530036,0.25349336197354033,0.9767023418864361,0.5855,6.895980530560117,6.895980530560117,7.166585907575819,7.137142751559003,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3700,7.540374320177529,1882.5345639651064,0.8568251169770091,0.21719799415367,0.9770533537339078,0.5879,7.012887852918731,7.012887852918731,7.209640535951219,7.1672187940034116,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3725,7.539790938950276,1881.4366489234844,0.856871321209957,0.3568056680879437,0.9772745406982192,0.5836,7.063023481897694,7.063023481897694,7.198763978586963,7.177317785733825,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3750,7.5396310342276935,1881.1358223705165,0.8568791997428307,0.41994730526544016,0.9774355232022186,0.5898,8.068696410535825,8.068696410535825,7.176574091175969,7.178218481892185,0.8867924528301887,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3775,7.54005137431196,1881.926705368877,0.8568171079723348,0.22773174479190564,0.9768970528935005,0.5846,7.6672325759173425,7.6672325759173425,7.207445858708468,7.182194966281612,0.9011406844106464,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3800,7.539613748480537,1881.1033058133617,0.8569092002161414,0.2279329788948748,0.9772464969737651,0.5868,6.859306723235092,6.859306723235092,7.1871036237695485,7.168676590929097,0.9011406844106464,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3825,7.540887038438715,1883.5000212960174,0.8566670879482745,0.43273374622626265,0.9764991185996323,0.5837,6.905283271055908,6.905283271055908,7.185594753677623,7.195096068981534,0.8796992481203008,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3850,7.544521135090784,1890.3572948682433,0.8563432931112931,0.34125519809268245,0.9769989027189759,0.5849,7.163125999244703,7.163125999244703,7.16242462010568,7.166503152755369,0.8939393939393939,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3875,7.543518233469388,1888.4624028261783,0.8564603099393941,0.21939324151176748,0.9770807850385895,0.5838,7.715801743554102,7.715801743554102,7.181035238759906,7.171009309389135,0.9011406844106464,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3900,7.543079686467175,1887.6344048719072,0.8564812603567438,0.2274024549831385,0.9772149541078157,0.5823,7.011549708283694,7.011549708283694,7.185975521279817,7.188824711472975,0.9083969465648855,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3925,7.543556510110335,1888.5346882069243,0.8564665253981163,0.27245275790808315,0.9772259042428383,0.5827,7.002761325608057,7.002761325608057,7.205854339178783,7.159080421922953,0.9230769230769231,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3950,7.5404877714994445,1882.74815211564,0.8567938007573888,0.21510760671638676,0.9764837776483789,0.5875,7.069799349165882,7.069799349165882,7.187133729542882,7.18759274633737,0.9230769230769231,0,0.0,1.0
强化本轮全部 32 条路径,all_current_paths,不使用 GP,baseline,3975,7.541889298181288,1885.3887238696714,0.8566645595458604,0.20583991174511912,0.9771143979998592,0.5832,6.95527378406278,6.95527378406278,7.1946792821582175,7.196016285044598,0.9157088122605364,0,0.0,1.0
