state_owner,snapshot_iteration,continuation_iterations,metric,mean,point_low,point_high,instances
各 GP 表达式自身产生的状态,1000,500,原生来源下 GP 增益（百分点）,-0.00038201140458654073,-0.011160763028303886,0.010529639751277124,8
各 GP 表达式自身产生的状态,1000,500,仅本轮最优来源下 GP 增益（百分点）,-0.00019652808271319834,-0.010724114173767257,0.011543483662698783,8
各 GP 表达式自身产生的状态,1000,500,移除历史来源后 GP 增益变化（百分点）,0.0001854833218733411,-0.016334201600271908,0.01618191430787045,8
各 GP 表达式自身产生的状态,1000,500,仅构造决策树的增益（百分点）,0.0001050638264708956,-0.007739221639281128,0.007722004083489232,8
各 GP 表达式自身产生的状态,1000,500,仅信息素更新树的增益（百分点）,0.0006306714090794883,-0.007961994798318568,0.00893603885737948,8
各 GP 表达式自身产生的状态,2500,1,原生来源下 GP 增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,2500,1,仅本轮最优来源下 GP 增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,2500,1,移除历史来源后 GP 增益变化（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,2500,1,仅构造决策树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,2500,1,仅信息素更新树的增益（百分点）,0.0,0.0,0.0,8
各 GP 表达式自身产生的状态,2500,25,原生来源下 GP 增益（百分点）,-0.0014994510229034605,-0.003573894756622731,4.056051355585646e-05,8
各 GP 表达式自身产生的状态,2500,25,仅本轮最优来源下 GP 增益（百分点）,0.0005685643168449699,-0.0008575064836773159,0.002542919177434297,8
各 GP 表达式自身产生的状态,2500,25,移除历史来源后 GP 增益变化（百分点）,0.00206801533974843,0.0,0.005679812271473023,8
各 GP 表达式自身产生的状态,2500,25,仅构造决策树的增益（百分点）,-0.0005344321972599535,-0.0016641373621136455,6.0840770333784697e-05,8
各 GP 表达式自身产生的状态,2500,25,仅信息素更新树的增益（百分点）,-0.0009650188256435069,-0.0028950564769305207,0.0,8
各 GP 表达式自身产生的状态,2500,100,原生来源下 GP 增益（百分点）,-0.003931903156489638,-0.008411781080555932,-0.0006371858157408175,8
各 GP 表达式自身产生的状态,2500,100,仅本轮最优来源下 GP 增益（百分点）,-0.00014580218031770255,-0.0004097351503023421,3.109607318924685e-05,8
各 GP 表达式自身产生的状态,2500,100,移除历史来源后 GP 增益变化（百分点）,0.0037861009761719355,0.0005676025354894865,0.00822091315209297,8
各 GP 表达式自身产生的状态,2500,100,仅构造决策树的增益（百分点）,-0.0029308108037677063,-0.00747158657689965,-8.409466359906827e-05,8
各 GP 表达式自身产生的状态,2500,100,仅信息素更新树的增益（百分点）,-0.001568694888211418,-0.003704992311912323,0.0,8
各 GP 表达式自身产生的状态,2500,500,原生来源下 GP 增益（百分点）,-3.556489450039354e-05,-0.008884771201250042,0.0068369422722774215,8
各 GP 表达式自身产生的状态,2500,500,仅本轮最优来源下 GP 增益（百分点）,-0.0016576458703546995,-0.011049799275731416,0.005622563600019929,8
各 GP 表达式自身产生的状态,2500,500,移除历史来源后 GP 增益变化（百分点）,-0.0016220809758543057,-0.005008272549301202,0.0016786546302225795,8
各 GP 表达式自身产生的状态,2500,500,仅构造决策树的增益（百分点）,0.001191522591748965,-0.0036980267124638493,0.0076241648225033876,8
各 GP 表达式自身产生的状态,2500,500,仅信息素更新树的增益（百分点）,0.001597635245242306,-0.007994556575755294,0.009091176573036598,8
