state_owner,snapshot_iteration,source,phase,metric,mean,point_low,point_high,instances
不使用 GP 产生的状态,1000,历史重启阶段最优路径,重启和可选上界处理后,global_tau_relative_l1,4.39615824037198e-06,1.2190043405067715e-06,1.04969898691536e-05,8
不使用 GP 产生的状态,1000,本轮最优路径,更新前,deposit_l1_over_budget,0.006458425906104412,0.0017002249219596332,0.01577187445229345,8
不使用 GP 产生的状态,1000,本轮最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,本轮最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,本轮最优路径,沉积后,deposit_l1_over_budget,0.006458425906104412,0.0017033988912263415,0.015780055453920278,8
不使用 GP 产生的状态,1000,本轮最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.0064584619426402,0.0017000004370164427,0.015775041636966153,8
不使用 GP 产生的状态,1000,本轮最优路径,沉积后,global_tau_relative_l1,5.255744690533568e-06,1.4297471557877674e-06,1.2732675850179288e-05,8
不使用 GP 产生的状态,1000,本轮最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.006458425906104412,0.0017045481920603112,0.01577301680776065,8
不使用 GP 产生的状态,1000,本轮最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,本轮最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,1000,本轮最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.006458425906104412,0.0017033988912263413,0.01577783152998922,8
不使用 GP 产生的状态,1000,本轮最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.00629162388938345,0.0014582512137482583,0.01567764635865631,8
不使用 GP 产生的状态,1000,本轮最优路径,重启和可选上界处理后,global_tau_relative_l1,5.108392453313069e-06,1.2185748456836886e-06,1.2638377483653917e-05,8
不使用 GP 产生的状态,2500,历史全局最优路径,更新前,deposit_l1_over_budget,0.04399787045783637,0.02431094436017259,0.06316288986076878,8
不使用 GP 产生的状态,2500,历史全局最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,历史全局最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,历史全局最优路径,沉积后,deposit_l1_over_budget,0.04399787045783637,0.02362587364948344,0.06295663183516684,8
不使用 GP 产生的状态,2500,历史全局最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.0439978903215985,0.023656216676200926,0.0633180703659967,8
不使用 GP 产生的状态,2500,历史全局最优路径,沉积后,global_tau_relative_l1,3.612750021063293e-05,1.9355693076190128e-05,5.184018545697549e-05,8
不使用 GP 产生的状态,2500,历史全局最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.04399787045783637,0.02360518474789481,0.06314272851373678,8
不使用 GP 产生的状态,2500,历史全局最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,历史全局最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,历史全局最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.04399787045783637,0.02431094436017259,0.0629825437481416,8
不使用 GP 产生的状态,2500,历史全局最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.04379137046519806,0.02333223093931775,0.06299827925900005,8
不使用 GP 产生的状态,2500,历史全局最优路径,重启和可选上界处理后,global_tau_relative_l1,3.5955778649652856e-05,1.9007592312992906e-05,5.144271634572678e-05,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,更新前,deposit_l1_over_budget,0.012455425859024535,0.004912739002908094,0.01958080177052328,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,沉积后,deposit_l1_over_budget,0.012455425859024535,0.004912739002908093,0.019678210374191374,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.01245543287362567,0.005087911675854178,0.019893077612666864,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,沉积后,global_tau_relative_l1,1.014990914952654e-05,4.158674533863375e-06,1.6021304559703857e-05,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.012455425859024535,0.005078470662338666,0.019591312976743318,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.012455425859024535,0.005038636459430924,0.019885754117747116,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.012248215511524888,0.004722382501475126,0.019672352015974247,8
不使用 GP 产生的状态,2500,历史重启阶段最优路径,重启和可选上界处理后,global_tau_relative_l1,9.977607667200629e-06,3.940778032194447e-06,1.601443730220681e-05,8
不使用 GP 产生的状态,2500,本轮最优路径,更新前,deposit_l1_over_budget,0.015620087987224428,0.00597731614492418,0.025200134183404103,8
不使用 GP 产生的状态,2500,本轮最优路径,更新前,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,本轮最优路径,更新前,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,本轮最优路径,沉积后,deposit_l1_over_budget,0.015620087987224428,0.006034120371426508,0.025180346728461877,8
不使用 GP 产生的状态,2500,本轮最优路径,沉积后,source_edge_tau_l1_over_two_budget,0.015620107842772391,0.005977714007477356,0.0253495794752598,8
不使用 GP 产生的状态,2500,本轮最优路径,沉积后,global_tau_relative_l1,1.2713838912202536e-05,4.967852727487595e-06,2.0497628870350973e-05,8
不使用 GP 产生的状态,2500,本轮最优路径,蒸发和下界保护后,deposit_l1_over_budget,0.015620087987224428,0.006033601416752616,0.025467607310474694,8
不使用 GP 产生的状态,2500,本轮最优路径,蒸发和下界保护后,source_edge_tau_l1_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,本轮最优路径,蒸发和下界保护后,global_tau_relative_l1,0.0,0.0,0.0,8
不使用 GP 产生的状态,2500,本轮最优路径,重启和可选上界处理后,deposit_l1_over_budget,0.015620087987224428,0.006115081412268133,0.025480814945673915,8
不使用 GP 产生的状态,2500,本轮最优路径,重启和可选上界处理后,source_edge_tau_l1_over_two_budget,0.015413458057209522,0.005789995679838181,0.02509069130074837,8
不使用 GP 产生的状态,2500,本轮最优路径,重启和可选上界处理后,global_tau_relative_l1,1.2542009331464549e-05,4.744585762495776e-06,2.0323881390216456e-05,8
