behavior,iteration,instance,candidate_entropy,candidate_effective_arcs,candidate_gini,top500_mass,top2500_mass,floor_fraction,source_edge_lift,current_best_edge_lift,global_best_edge_lift,reference_edge_lift,top500_persistence,source_age,post_unique_tours
不使用 GP,3175,2,6.981941163542309,1077.0210148184099,0.8910658529169634,0.49557937137344843,0.9925525247150819,0.8964666666666666,9.898985025447738,9.898985025447738,9.441710957938339,9.325518076062929,0.9312934041811721,922.6666666666666,18.333333333333332
不使用 GP,3175,3,7.029107883503278,1131.9851533575654,0.8901598656269899,0.4958038425343676,0.992511657091787,0.8776666666666667,9.630304941109278,9.630304941109278,9.374265171015438,8.524863117064186,0.9120370370370371,963.3333333333334,21.666666666666668
不使用 GP,3175,4,6.981992712625533,1077.074762967299,0.8910581031457655,0.4955547099533759,0.992548284892392,0.8959999999999999,9.897403102155588,9.897403102155588,9.014285853604099,8.769378251756484,0.9353559935008341,891.3333333333334,19.333333333333332
不使用 GP,3175,5,7.076439054853519,1195.540654426017,0.8877047479702876,0.4103460745765705,0.9924754953237374,0.8620666666666666,9.444898699436957,9.109076971567577,9.20540993236869,8.72200903885704,0.8709677419354839,969.3333333333334,19.666666666666668
不使用 GP,3175,6,7.073697770090554,1190.801410691082,0.8880716719739833,0.4369072282622535,0.9924486551031988,0.8639000000000001,9.90520250942418,9.329603389315073,8.973417795985611,8.973417795985611,0.5997805899580927,6.0,27.666666666666668
不使用 GP,3175,7,7.041690966897672,1148.0108769151304,0.8895955119795366,0.44479528294689735,0.9924861755298107,0.8765999999999999,9.509623109941396,9.509623109941396,9.101352391132037,8.85783587382523,0.8797814207650273,1177.6666666666667,23.0
不使用 GP,3200,0,6.989326014522888,1085.083581546828,0.8910300404257381,0.47797537847165433,0.9925489416571636,0.8924,9.841428508165981,9.841428508165981,9.333693755977292,8.71423401659763,0.841976435367346,247.33333333333334,22.666666666666668
不使用 GP,3200,1,6.978330295547669,1073.1250685683217,0.8910802753274231,0.49554013766371147,0.9925668961061858,0.9,9.91080275327423,9.91080275327423,9.91080275327423,8.861308206814714,1.0,1232.3333333333333,13.666666666666666
不使用 GP,3200,2,6.979864881761017,1074.7756680298378,0.8910691349195066,0.4955419506167777,0.9925574442195075,0.8986666666666667,9.906391447996986,9.906391447996986,9.505372004543466,9.399687325223999,0.8477366255144032,933.6666666666666,14.0
不使用 GP,3200,3,7.0057316693556,1103.7725898060573,0.8907971190034404,0.4956133613618398,0.9925377727767316,0.8859333333333334,9.788767454976027,9.705702178714345,9.445943100457237,8.53650118742822,0.9694656488549618,980.3333333333334,19.0
不使用 GP,3200,4,6.979569946873613,1074.4577666051468,0.8910644735673844,0.49553939193657054,0.9925530710591376,0.8987333333333334,9.907214073382859,9.907214073382859,9.043082296490189,8.798857576392079,0.658019417246737,909.3333333333334,17.333333333333332
不使用 GP,3200,5,7.801628996770007,4144.817848457834,0.5918171031618678,0.32361932400551957,0.744955482583431,0.57,6.523413162665363,6.523413162665363,6.236818069034212,5.984319208413268,0.522466039707419,985.3333333333334,18.666666666666668
不使用 GP,3200,6,7.043603417197525,1150.2071865485789,0.8896467580398543,0.4961547238205706,0.992466042196761,0.8729666666666667,10.06319070844897,10.06319070844897,9.01703413067544,9.01703413067544,0.523517540300977,6.0,26.666666666666668
不使用 GP,3200,7,8.51776834202093,7084.05289219273,0.2960202605524373,0.14955609506666948,0.4974450844779496,0.27699999999999997,3.7070389454462096,3.3819792535508384,3.1616284165933117,3.1194662645219005,0.22408026755852842,1194.6666666666667,23.666666666666668
不使用 GP,3225,0,6.981672489766428,1076.7295948975147,0.8910601792763758,0.49547260474286436,0.992552396342277,0.8985333333333333,9.883931868375791,9.883931868375791,9.35092713909967,8.668887317895043,0.6753226440215007,255.66666666666666,17.333333333333332
不使用 GP,3225,1,6.978330295547669,1073.1250685683217,0.8910802753274231,0.49554013766371147,0.9925668961061858,0.9,9.91080275327423,9.91080275327423,9.91080275327423,8.861308206814714,1.0,1257.3333333333333,14.666666666666666
不使用 GP,3225,2,6.978406899454569,1073.2072835880845,0.8910693479785984,0.4955354304770165,0.9925576522625313,0.9,9.910691827150377,9.910691827150377,9.508071751522511,9.402457950667918,0.7887441776330665,948.0,10.333333333333334
不使用 GP,3225,3,6.982444545292239,1077.5675328657217,0.8910553533967179,0.49557199791253237,0.9925519431392414,0.8932000000000001,9.899950935188839,9.899950935188839,9.42228614409071,8.532535466414837,0.9646464646464646,996.6666666666666,21.0
不使用 GP,3225,4,6.987893002662902,1083.4648657858054,0.8910379962892286,0.4955594528493559,0.9925568832723037,0.8946000000000001,9.872461000299005,9.872461000299005,9.450943684678945,8.56407064575975,0.7890043032390022,903.0,23.0
不使用 GP,3225,5,7.210343189569982,1383.518086871977,0.87601035542267,0.3573019797733951,0.9853883016937663,0.5752333333333334,8.96406494974829,8.479818430500499,8.523929952039468,8.24196229613767,0.5719610781212424,283.3333333333333,26.666666666666668
不使用 GP,3225,6,7.031268659361397,1134.563107076865,0.8901191965237351,0.49604816226727405,0.9924795000527479,0.8775666666666666,10.06088745404299,9.486942053440513,9.037666511751334,9.037666511751334,0.5695071057303644,19.0,25.333333333333332
不使用 GP,3225,7,7.382173330459545,1625.9626321339317,0.8619364073500829,0.33487796211344656,0.9781539921221315,0.27626666666666666,8.298556432713518,7.7791106207142,7.3534184466517685,7.340034712693218,0.23377291670191228,2.3333333333333335,32.0
不使用 GP,3250,0,6.98108890096163,1076.0940862234513,0.8910638033711656,0.4955388847060141,0.992553874268436,0.8984666666666667,9.898824973486017,9.898824973486017,9.371250732241755,8.649458719568594,0.8292677525662783,266.0,19.333333333333332
不使用 GP,3250,1,6.978330295547669,1073.1250685683217,0.8910802753274231,0.49554013766371147,0.9925668961061858,0.9,9.91080275327423,9.91080275327423,9.91080275327423,8.861308206814714,1.0,1282.3333333333333,16.666666666666668
不使用 GP,3250,2,6.978406796309294,1073.2071728748792,0.8910691981764686,0.4955346012753575,0.9925576647473197,0.9,9.910691976967836,9.910691976967836,9.508070723480731,9.402456533821642,0.9529120198265181,1410.6666666666667,14.333333333333334
不使用 GP,3250,3,6.9839166613948835,1079.1704539687405,0.8910574827175646,0.49554241936210536,0.9925568289329236,0.8983333333333334,9.888847454912915,9.888847454912915,9.437727596689129,8.543001007316333,0.8525441329179646,1014.6666666666666,20.0
不使用 GP,3250,4,6.978424941252818,1073.2266483880865,0.8910706039457595,0.49554052950417155,0.9925579325238784,0.8994666666666666,9.910664334183508,9.910664334183508,9.461905380499173,8.557653035079014,0.8396745544519909,928.3333333333334,15.666666666666666
不使用 GP,3250,5,7.108060479293713,1233.2060877289257,0.8869538416329187,0.4950972655820813,0.9924239580497858,0.8484333333333334,9.33105435725789,8.960829243213256,8.649999954912365,8.441765826405517,0.8516843581852062,293.0,27.333333333333332
不使用 GP,3250,6,7.024520936397535,1126.3790403169444,0.8903257526051043,0.4961305897043739,0.9924984053728231,0.8823666666666666,9.729375528572932,9.790463666640958,9.126226126131668,9.126226126131668,0.930581712407213,265.6666666666667,22.666666666666668
不使用 GP,3250,7,7.229486740228052,1383.9517394998372,0.8829741908955837,0.3359560112881579,0.9922797783288141,0.7976666666666666,8.80352050140436,8.182428798864953,7.710807666478544,7.704993737596076,0.6274133392461324,7.666666666666667,32.0
不使用 GP,3275,0,6.978761232674351,1073.5878040827522,0.891067269098326,0.49553699283308966,0.9925555554070051,0.8994,9.9099051327364,9.9099051327364,9.421470927807926,8.68225635798572,0.8110217744812657,282.0,16.333333333333332
不使用 GP,3275,1,6.978330295547669,1073.1250685683217,0.8910802753274231,0.49554013766371147,0.9925668961061858,0.9,9.91080275327423,9.91080275327423,9.91080275327423,8.861308206814714,1.0,1307.3333333333333,18.0
不使用 GP,3275,2,6.979912412949929,1074.8269140041577,0.8910798465505012,0.4955664287230696,0.9925662316313089,0.8952333333333334,9.907728915112509,9.907728915112509,9.907728915112509,9.51478953490254,0.7754199823165341,1411.6666666666667,15.666666666666666
不使用 GP,3275,3,6.98105152220213,1076.0572374979165,0.8910671066598207,0.4955397481895676,0.9925583981129126,0.8996000000000001,9.89452747623492,9.89452747623492,9.422602433401705,8.544435437966916,0.8171262699564587,1031.0,18.666666666666668
不使用 GP,3275,4,6.979704567587468,1074.6028786195022,0.8910698202710456,0.4955381807613423,0.9925585744897565,0.8993333333333333,9.907136017373373,9.907136017373373,9.486285292305006,8.563782792112148,0.6852850497325447,1946.3333333333333,15.0
不使用 GP,3275,5,7.086458913581133,1207.9128242517038,0.8873886649909349,0.4950873733513546,0.9924548720993318,0.8574666666666667,9.396797517635482,9.192104841431119,8.709868424194163,8.487497397276156,0.8141541798804569,301.6666666666667,27.333333333333332
不使用 GP,3275,6,7.0079443038108025,1105.6436247849676,0.8909440664505498,0.4960699893839129,0.9925249657733971,0.8879666666666667,9.57200318445773,9.738140668563446,9.246745339887449,9.246745339887449,0.7675281836831047,454.3333333333333,24.333333333333332
不使用 GP,3275,7,7.1732193356875555,1312.431978937422,0.8851285240045298,0.363784149246261,0.9923320646215709,0.8180333333333333,9.13449411161895,8.733809000320555,7.787577540249277,7.803094133542866,0.7300422267718715,3.3333333333333335,31.333333333333332
不使用 GP,3300,0,6.982144802567338,1077.2419055759165,0.8910632663355275,0.49553802313536793,0.9925570717277771,0.8990666666666667,9.896577108396372,9.896577108396372,9.367022088023871,8.667789633042156,0.8992642897566497,295.6666666666667,17.333333333333332
不使用 GP,3300,1,7.722333651791502,4048.75004295892,0.5940535172563675,0.3470267586281837,0.7450445977136395,0.6,6.940535172563675,6.940535172563675,6.940535172563675,6.267274519660828,0.6666666666666666,1332.3333333333333,20.0
不使用 GP,3300,2,7.722333742702269,4048.7501405175567,0.5940536297601077,0.34702743055866087,0.7450445867413964,0.6,6.940535040896758,6.940535040896758,6.940535040896758,6.709520311556794,0.6666666666666666,1436.6666666666667,15.666666666666666
不使用 GP,3300,3,7.723061595875401,4049.532071596472,0.5940450215469985,0.34702495726129956,0.7450373089873502,0.5994666666666667,6.938342415354607,6.938342415354607,6.450668737083693,5.910801993104109,0.5797101449275363,1049.6666666666667,15.333333333333334
不使用 GP,3300,4,7.722401948739253,4048.8233416339767,0.5940437628341991,0.34702249884706177,0.7450363565287806,0.6,6.940436278345369,6.940436278345369,6.518014813736367,5.970169162974727,0.5515800105655212,1971.3333333333333,14.666666666666666
不使用 GP,3300,5,7.795975473869018,4136.9901217814695,0.592115686457196,0.26979615440360055,0.7449371805211644,0.5672333333333334,6.662792749950012,6.286028565012502,5.747254122275631,5.7993617230965695,0.37550808051247025,318.6666666666667,22.666666666666668
不使用 GP,3300,6,6.985930536229808,1081.380406555529,0.891126233385937,0.49601808122658,0.9925449620269647,0.8935333333333334,9.959839343805884,10.16236207988054,9.601589941532792,9.601589941532792,0.8806118898580694,278.0,23.666666666666668
不使用 GP,3300,7,7.122031516371021,1243.640623282993,0.8876954896174357,0.43194538873238836,0.9923792709187064,0.8411666666666666,9.264878305307505,8.623375484882976,7.890423106942549,7.87370790592522,0.6295903721933832,5.666666666666667,32.0
不使用 GP,3325,0,6.979074880891537,1073.9246003862395,0.8910711196676152,0.4955426268939141,0.9925584351018705,0.8989333333333333,9.909370412721943,9.909370412721943,9.43454421208048,8.624160376360186,0.7223758856411918,297.0,16.0
不使用 GP,3325,1,7.158522029057839,1329.5998851370723,0.8763574685719101,0.4574924601443762,0.9854669331566721,0.6,9.1418844319977,9.1418844319977,9.050182162228838,8.39108842865947,0.6769759450171821,1010.0,19.666666666666668
不使用 GP,3325,2,7.148652325114985,1311.6810551593724,0.8772078390819407,0.4039476400757979,0.9853968789765135,0.6,9.248715834068365,9.002830987462483,9.074986407682118,8.863122955918003,0.6009643264850592,1303.3333333333333,19.666666666666668
不使用 GP,3325,3,7.157565205215661,1327.7940044677741,0.8764401531641944,0.41848648364631874,0.9854186521230348,0.6,9.142959158362583,9.142959158362583,8.585096351181477,8.05375790559559,0.5056690036324466,962.3333333333334,23.0
不使用 GP,3325,4,7.171216423262759,1335.8295934913763,0.8771432189714563,0.4110927302157696,0.9854230286518851,0.5957333333333333,9.15700347879118,8.712242165781424,8.9470086716127,8.137602916094254,0.5181555954799955,1241.6666666666667,27.0
不使用 GP,3325,5,7.21654842127012,1393.143843002262,0.8756579296029958,0.3994739496595338,0.9853711293521156,0.5722333333333333,8.93357968141191,8.68789145907217,7.918027944768535,7.938308096907278,0.4160503302622898,1.0,26.0
不使用 GP,3325,6,6.979651193181371,1074.5489062127467,0.8911594150167911,0.49603501931016486,0.9925509845341244,0.8989333333333334,9.913264699824452,9.913264699824452,9.688640655327239,9.688640655327239,0.7077035101064278,293.6666666666667,23.333333333333332
不使用 GP,3325,7,7.111648529971323,1230.6436498612775,0.8880283116803765,0.360435849416878,0.9923756781718988,0.8456666666666667,9.132399437212673,9.132399437212673,7.999858888226413,7.991621513885087,0.6047451362947805,1.6666666666666667,31.333333333333332
不使用 GP,3350,0,6.981256642448829,1076.2792295952042,0.8910683235387874,0.491905463943695,0.9925594010750513,0.8993333333333333,9.897687908809287,9.897687908809287,9.470010305210034,8.658142008438032,0.7963835878491413,310.0,21.0
不使用 GP,3350,1,7.082408551071055,1204.2164032895225,0.8872433369852596,0.4190613980146454,0.992478068173403,0.8617333333333334,9.431542101828013,9.183837065261205,9.255806061482296,8.595606708017392,0.8762214983713354,1027.6666666666667,20.666666666666668
不使用 GP,3350,2,7.076187895867425,1195.179029569634,0.8876356167779269,0.4244363340888184,0.9924655774479612,0.8626999999999999,9.429337559383214,9.202724352232126,9.308311902558321,9.055725336020787,0.8563006384018057,1321.3333333333333,19.666666666666668
不使用 GP,3350,3,7.09786465701002,1220.0678853951983,0.8873360478285642,0.49516303236380327,0.9924635857965396,0.8568000000000001,9.397282177593475,8.98624158915751,9.159950053111453,8.405245544284012,0.7477240896358545,1847.3333333333333,28.333333333333332
不使用 GP,3350,4,7.0744699180584405,1192.5292333081586,0.8878646842466053,0.42702636591923354,0.9924587531813635,0.8610333333333333,9.479313286985123,9.28234838115511,9.25527935179162,8.249094010333012,0.7471892403068193,1060.0,22.0
不使用 GP,3350,5,7.1456074784688886,1278.4349760114499,0.8859805604185595,0.42893009219590345,0.9923952410101715,0.8343000000000002,9.087913995060418,8.850710791472489,8.149333307313638,8.171795963225145,0.6127821880454425,3.3333333333333335,29.333333333333332
不使用 GP,3350,6,6.980858256910502,1075.8541437422446,0.8911624593826396,0.4960363448381165,0.9925555583208969,0.8985666666666666,10.03807308407213,9.90613879105571,9.754170227059923,9.754170227059923,0.8821845193773713,505.3333333333333,23.0
不使用 GP,3350,7,7.081153383352858,1192.3213484984592,0.8891268611272446,0.49611903419416997,0.9924040967368281,0.8535,9.788399370618242,9.278354954959447,8.053624946961422,8.077135823120406,0.6920260219120498,10.0,28.666666666666668
不使用 GP,3375,0,6.978394542736017,1073.194020482431,0.8910721435852444,0.49553794954603525,0.9925597788001072,0.8996666666666666,9.910709599094,9.910709599094,9.481681298897593,8.669810930517812,0.8916166086161543,810.3333333333334,16.333333333333332
不使用 GP,3375,1,7.078317264807143,1198.2536129518382,0.8875755429509642,0.43736266486274883,0.9924816427295831,0.8620666666666666,9.432492378541058,9.120958715051957,9.24591188420869,8.547202702173147,0.8692390139335476,1048.3333333333333,20.333333333333332
不使用 GP,3375,2,7.061649389890232,1174.7037140800767,0.8886169962213127,0.4272507056085028,0.992477934308281,0.8658333333333333,9.542959193855205,9.331385923156505,9.336827209864241,9.117384293647882,0.8557993730407523,1337.0,18.666666666666668
不使用 GP,3375,3,7.0665681945406575,1181.5260063227379,0.8882896475569156,0.4956402601756074,0.9924885085818991,0.8681000000000001,9.469823187281186,9.327844012135323,9.283212050781609,8.45938738430634,0.7622576556333364,972.6666666666666,21.0
不使用 GP,3375,4,7.0539370671453225,1164.199185627311,0.8890306716730253,0.4319568712285282,0.9924898117812905,0.8687333333333335,9.569965422270942,9.284338832338463,9.273556465432879,8.325151766518749,0.8470666334744005,1073.6666666666667,19.666666666666668
不使用 GP,3375,5,7.109528574511686,1233.5485771162757,0.887190553347061,0.4262545992322984,0.9924443131290509,0.8475,9.208274941881507,9.208274941881507,8.262832344730931,8.352289929470908,0.6416906244938847,6.333333333333333,26.333333333333332
不使用 GP,3375,6,6.97839019798343,1073.1903897367738,0.8911674942212405,0.4960335822751753,0.9925568064865834,0.8994333333333334,9.917146087644804,10.082001875901783,9.804823310315918,9.804823310315918,0.8228095937347039,523.3333333333334,22.666666666666668
不使用 GP,3375,7,7.068515553421541,1175.2488824922523,0.8898606327989492,0.49608891674560224,0.9924253680879271,0.8642333333333333,9.389506461022021,9.389506461022021,8.126411707794595,8.157979584216541,0.7973348847471482,0.0,32.0
不使用 GP,3400,0,7.7223923775639856,4048.8130686091995,0.5940450157627092,0.34702251567700076,0.7450375117128055,0.6,6.940450140553666,6.940450140553666,6.511423759800117,5.81176563213025,0.5005005005005004,835.3333333333334,15.333333333333334
不使用 GP,3400,1,8.53602832694949,7107.555139867812,0.29526160093154985,0.14679622729868388,0.49746324576362255,0.27276666666666666,3.557864126117559,3.557864126117559,3.3979876287432447,3.4069656690588093,0.20779220779220778,1060.0,21.0
不使用 GP,3400,2,7.040368757141557,1146.2983338705594,0.8896674089821763,0.49565009913579555,0.9924942606417023,0.8723,9.562087276032537,9.562087276032537,9.466780659209594,9.122395129948437,0.8833883388338833,1352.6666666666667,21.0
不使用 GP,3400,3,7.787466400080967,4125.941742988726,0.5925244812556436,0.3472119156895975,0.74497575140062,0.5722999999999999,6.564598889105729,6.564598889105729,6.333564393988024,5.8670721840177125,0.40582114441061257,988.3333333333334,20.333333333333332
不使用 GP,3400,4,7.03519631760447,1139.663814293564,0.8898852054992146,0.4956951065478561,0.9925034763374896,0.8786,9.555622567911058,9.555622567911058,9.315484627228026,8.295863163996087,0.8352331500087055,1291.0,20.333333333333332
不使用 GP,3400,5,7.072081038913164,1188.3629278626713,0.8881531574140199,0.4954356282220695,0.9924547233810491,0.8616,9.352940301945685,9.352940301945685,8.296991747806237,8.403766167624068,0.6862314869468351,15.666666666666666,25.666666666666668
不使用 GP,3400,6,6.977532223316124,1072.2689955520812,0.8911685006467446,0.4960317767259632,0.9925576609618177,0.8999,9.920393817425364,10.118257355264648,9.827893685891077,9.827893685891077,0.8345864661654135,544.0,21.333333333333332
不使用 GP,3400,7,7.043019191562675,1145.8437507990357,0.890344479888438,0.4960957758397179,0.992461048821221,0.8662000000000001,9.669755425718394,9.386524927610543,8.181339950921716,8.234278342285112,0.8078172692658674,2.6666666666666665,27.333333333333332
不使用 GP,3425,0,7.155931121123738,1321.1051085967777,0.8770163313011173,0.4455427969251569,0.9854238323778707,0.5989333333333334,9.210350400949595,8.957367025393713,8.559187100253721,7.9155489684700475,0.4998993680312362,522.3333333333334,24.333333333333332
不使用 GP,3425,1,7.39828051047569,1653.6302455109292,0.8605979137563137,0.32156312197534725,0.978244503669198,0.27636666666666665,8.116421574204345,7.698603766234186,7.571684657919358,7.512323835141506,0.25931509774290623,5.333333333333333,32.0
不使用 GP,3425,2,7.0142029773968195,1113.7687188584503,0.8905944120169909,0.4956108627329481,0.9925306296443767,0.8844666666666666,9.719292818687752,9.719292818687752,9.588104266435378,9.216834091940521,0.9552238805970149,1369.3333333333333,20.666666666666668
不使用 GP,3425,3,7.220651485395006,1401.4731665429863,0.8751446551407579,0.4042463958866292,0.9853845245100517,0.5761,8.805181627928613,8.805181627928613,8.44335107209992,7.921361066614783,0.3949089707534257,910.6666666666666,27.0
不使用 GP,3425,4,7.017210762340994,1117.379456188646,0.890519297393355,0.4956593449104901,0.9925269102154326,0.8831666666666668,9.69228241757923,9.69228241757923,9.352066360112323,8.402362122814873,0.9609334789540416,1307.6666666666667,19.0
不使用 GP,3425,5,7.067558681207179,1180.3841248617357,0.8887318275950905,0.49575419016667355,0.9924636054126029,0.8634666666666666,9.378932897559684,9.378932897559684,8.807435519243006,8.482879900971625,0.6387824649070714,0.0,29.333333333333332
不使用 GP,3425,6,6.977422854265588,1072.151712527373,0.8911682486555773,0.4960301951875093,0.9925576933355612,0.9001,9.920603000854934,11.010323953948934,9.828103753773561,9.828103753773561,0.9494762784966112,569.0,22.666666666666668
不使用 GP,3425,7,7.006803523531335,1104.3189803481075,0.8909333850774722,0.49593772274549935,0.9925026308795174,0.8825333333333334,9.786299486931037,9.786299486931037,8.230750170267719,8.282941532551172,0.8056671413688461,4.0,28.666666666666668
不使用 GP,3450,0,7.074975031491561,1193.4161896636583,0.8877823584231219,0.4148921501402378,0.9924536306167985,0.8631666666666667,9.415424634798576,9.415424634798576,8.679899627081303,8.065016430433039,0.6987053621314433,537.0,23.0
不使用 GP,3450,1,7.20936856540088,1357.4783350439777,0.8837731009913271,0.33124950522249086,0.9923663075695378,0.8070333333333334,8.776307684468483,8.337069664212704,8.012653079250551,8.014138775034292,0.6756871770897016,3.0,32.0
不使用 GP,3450,2,6.994011164559829,1090.3546880497454,0.8909746381793958,0.4955729479087147,0.9925470818441721,0.8925333333333333,9.843584568545735,9.843584568545735,9.605432811851674,9.261893104563486,0.9743589743589745,1386.0,20.666666666666668
不使用 GP,3450,3,7.117295425874107,1242.1258339753665,0.8871036316906565,0.38684148917783584,0.9924434003292509,0.8460333333333333,9.264701759249249,9.00454472931546,8.71564296386601,8.13112719240995,0.7836052836052835,921.3333333333334,28.333333333333332
不使用 GP,3450,4,6.986357281150553,1081.843581799483,0.8910373432912824,0.49557441886776027,0.9925480319085856,0.8927333333333333,9.876295569504917,9.876295569504917,9.393000091593287,8.42068353858744,0.9285714285714285,1324.3333333333333,20.666666666666668
不使用 GP,3450,5,7.03206561580824,1135.0348614370914,0.890121195846894,0.49580866940242435,0.9924828421365673,0.8750333333333332,9.697666332158732,9.364059110165613,8.793154504446434,8.498394585993589,0.5618509293554278,31.666666666666668,25.666666666666668
不使用 GP,3450,6,6.978446084163996,1073.2504892063778,0.8911703124148657,0.4960360533739943,0.9925594088911748,0.8991000000000001,9.918131818049401,9.918131818049401,9.918131818049401,9.918131818049401,0.8264299802761341,574.3333333333334,21.333333333333332
不使用 GP,3450,7,6.9911579938667785,1087.0521057756366,0.8910570818455336,0.49587951518461576,0.9925208807420746,0.8936333333333333,9.863660921083031,10.299077017431664,8.264360929568726,8.308298653045208,0.8135922308048951,16.333333333333332,26.666666666666668
不使用 GP,3475,0,7.060425549039624,1173.0053662352218,0.8886689946156775,0.4161813548341176,0.9924756016436671,0.8690666666666668,9.49738943702689,9.36202855431632,8.782556418040643,8.192550772835363,0.8518155895723631,558.6666666666666,21.333333333333332
不使用 GP,3475,1,7.164896125123156,1301.231241602775,0.8854061460774701,0.3962529436047724,0.9923985692056988,0.8299666666666666,9.013713124194842,8.570812049249398,8.144954050879788,8.08709415587245,0.7175295750719953,9.333333333333334,32.0
不使用 GP,3475,2,6.982925231646566,1078.0901524445287,0.891059060906734,0.4955501325122013,0.9925537451448433,0.8972666666666668,9.890268480984204,9.890268480984204,9.670686012460642,9.275622201941554,0.858267716535433,1402.6666666666667,21.0
不使用 GP,3475,3,7.09880475575977,1217.9739297739823,0.8879212730344713,0.416076742060475,0.992458395084237,0.8535666666666667,9.28654950895212,9.122262188149213,8.825081515965504,8.193855235581276,0.79146439211772,930.0,26.0
不使用 GP,3475,4,6.979491994687588,1074.373891908707,0.8910612776042074,0.49553763211096885,0.9925504438993306,0.8991333333333333,9.907769612360509,9.907769612360509,9.426055219432008,8.449169116638624,0.8815789473684211,1341.0,15.0
不使用 GP,3475,5,7.03884171541188,1144.1553966544527,0.889750731460928,0.49572672286344316,0.9924861302555071,0.8755000000000001,9.499248029934316,9.499248029934316,8.792114678975187,8.504698162671893,0.6038523550600572,20.0,22.666666666666668
不使用 GP,3475,6,6.977407691034436,1072.1354551179156,0.8911705306686862,0.4960317378181707,0.9925595224736106,0.9001,9.92062498380299,10.734413612505904,9.92062498380299,9.92062498380299,0.8338338338338338,599.3333333333334,19.0
不使用 GP,3475,7,6.983441839619957,1078.627034313869,0.8910971647474328,0.49586373323657323,0.9925274623695567,0.8970666666666666,10.110447495386135,9.884771437452914,8.356031449479532,8.40190786333948,0.6785392182546083,5.333333333333333,22.333333333333332
不使用 GP,3500,0,7.043446826779314,1150.0336043150994,0.88961679072266,0.4593510450563841,0.992492845544443,0.8697666666666667,9.603347288199615,9.603347288199615,9.182855267420466,8.157201098448072,0.7918625077149505,549.6666666666666,23.0
不使用 GP,3500,1,7.1407043069255565,1269.8082500355474,0.8864865474625798,0.4028317461231154,0.9924144860232568,0.8389666666666667,8.971461040660907,8.97070371956365,8.187763926299793,8.092210076982392,0.6810473459373134,0.6666666666666666,31.333333333333332
不使用 GP,3500,2,7.725075438695998,4051.7044571107485,0.5940383012952131,0.3470252984596516,0.74503397821148,0.5989333333333334,6.928289836474968,6.928289836474968,6.720870435420462,6.390845270279346,0.5574136008918618,1421.0,20.0
不使用 GP,3500,3,7.0508762929009885,1159.0365844958194,0.8893879103812029,0.49571646252607177,0.9924867053024026,0.8707333333333334,9.543626020437229,9.543626020437229,8.886155781076132,8.21373010818122,0.770431528202654,937.3333333333334,26.666666666666668
不使用 GP,3500,4,7.722608295000519,4049.0448909192924,0.5940350979185808,0.34701926284765855,0.745028977141532,0.5997333333333333,6.940069718694672,6.940069718694672,6.465066953407704,6.055830840200174,0.47147571900047147,1360.6666666666667,13.333333333333334
不使用 GP,3500,5,7.032964905582156,1135.8650554487501,0.8901545990728866,0.4261821907846419,0.9924906344840213,0.8755666666666667,9.703925605479931,9.399161122697558,8.77286401531252,8.514417561573756,0.5742360154967605,478.0,26.666666666666668
不使用 GP,3500,6,7.721718544650774,4048.090260493375,0.5941136292317261,0.3473541695042342,0.7450396864846929,0.6000666666666666,6.9470833741217115,6.9470833741217115,6.9470833741217115,6.9470833741217115,0.6447453255963894,1307.6666666666667,19.333333333333332
不使用 GP,3500,7,6.983128886153897,1078.2948622945905,0.8910990353829723,0.4958566599610454,0.9925326917698228,0.8984,9.874152635240733,9.874152635240733,8.427102851545607,8.473337859117079,0.8110105386002703,8.0,23.333333333333332
不使用 GP,3525,0,7.0165402084672275,1116.5716491857172,0.8905153851622266,0.4819699883428427,0.9925201754591041,0.8790333333333332,9.765744173203588,9.667948727954968,9.22631744087445,8.202761791911406,0.7775559695974921,570.0,17.333333333333332
不使用 GP,3525,1,7.120331424386162,1243.341465528523,0.8874203366594301,0.4552322590904596,0.9924289633969513,0.8459333333333333,9.335530440838985,8.795816693964865,8.470817324590419,8.129926300332697,0.6563169378350869,25.333333333333332,29.666666666666668
不使用 GP,3525,2,7.1561161531371695,1325.119490316931,0.8765843563043113,0.4215485767667488,0.985359488855317,0.6,9.15921814901638,9.15921814901638,8.852767449233754,8.530159328268509,0.6149160500242047,893.6666666666666,19.333333333333332
不使用 GP,3525,3,7.032880437935358,1136.3949900359305,0.8900640103848113,0.49564419566223455,0.9925063008164182,0.8770333333333333,9.64159387168195,9.491625163411625,9.026219659285854,8.257742427371712,0.8044487862365192,944.3333333333334,22.666666666666668
不使用 GP,3525,4,7.142442559096163,1300.5878134455686,0.8778432839989279,0.41101621054413723,0.9854494682069963,0.6,9.283266943707012,9.057423611533201,8.63968878440729,8.165652633310744,0.525901613623088,266.6666666666667,21.333333333333332
不使用 GP,3525,5,7.011115068253813,1110.0925994693623,0.8906446772214117,0.49561307472359967,0.9925091734760625,0.8816333333333333,9.716808903252254,9.716808903252254,8.744667395497384,8.509599334173442,0.7047056160074758,455.0,20.666666666666668
不使用 GP,3525,6,7.1521850051146005,1318.4871606200647,0.8769300686500959,0.41043400692550125,0.9853680144606188,0.6000666666666666,9.223333844985964,9.35368443496474,9.027203012054427,9.027203012054427,0.6659116815443147,987.3333333333334,22.666666666666668
