cohort,condition,model,iteration,mean_gap,point_low,point_high
P1,C000,GP mean,2425,0.6389550776675432,0.5808366254306606,0.695035471851778
P1,C000,GP mean,2450,0.6389550776675432,0.5808366254306606,0.695035471851778
P1,C000,GP mean,2475,0.6389550776675432,0.5808366254306606,0.695035471851778
P1,C000,GP mean,2500,0.6389550776675432,0.5808366254306606,0.695035471851778
P1,C000,GP mean,2525,0.6389550776675432,0.5808366254306606,0.695035471851778
P1,C000,GP mean,2550,0.6389346504152004,0.5808313046604427,0.6949822614202653
P1,C000,GP mean,2575,0.6389346504152004,0.5808313046604427,0.6949822614202653
P1,C000,GP mean,2600,0.6387014928824376,0.5802394541179002,0.6947999830377357
P1,C000,GP mean,2625,0.6386738372633225,0.580212489889263,0.6947999830377357
P1,C000,GP mean,2650,0.6386499425414254,0.5801030551318279,0.6947842017841378
P1,C000,GP mean,2675,0.6386499425414254,0.5801030551318279,0.6947842017841378
P1,C000,GP mean,2700,0.6385443094807847,0.5800595231084775,0.6947842017841378
P1,C000,GP mean,2725,0.6385442857216618,0.5800595231084775,0.6947842017841378
P1,C000,GP mean,2750,0.6385442857216618,0.5800595231084775,0.6947842017841378
P1,C000,GP mean,2775,0.6384840801041035,0.5800196944720255,0.6947815924712095
P1,C000,GP mean,2800,0.6384840801041035,0.5800196944720255,0.6947815924712095
P1,C000,GP mean,2825,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,2850,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,2875,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,2900,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,2925,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,2950,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,2975,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3000,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3025,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3050,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3075,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3100,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3125,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3150,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3175,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3200,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3225,0.6383549255117412,0.5798872295405892,0.6945336788759595
P1,C000,GP mean,3250,0.6383026792003716,0.5798185863710205,0.6945336788759595
P1,C000,GP mean,3275,0.6383026792003716,0.5798185863710205,0.6945336788759595
P1,C000,GP mean,3300,0.6383026792003716,0.5798185863710205,0.6945336788759595
P1,C000,GP mean,3325,0.6382746865138943,0.5797905691519745,0.6944774940498086
P1,C000,GP mean,3350,0.6382746865138943,0.5797905691519745,0.6944774940498086
P1,C000,GP mean,3375,0.6382746865138943,0.5797905691519745,0.6944774940498086
P1,C000,GP mean,3400,0.6382746865138943,0.5797905691519745,0.6944774940498086
P1,C000,GP mean,3425,0.6382746865138943,0.5797905691519745,0.6944774940498086
P1,C000,GP mean,3450,0.6382746865138943,0.5797905691519745,0.6944774940498086
P1,C000,GP mean,3475,0.6382746865138943,0.5797905691519745,0.6944774940498086
P1,C000,GP mean,3500,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3525,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3550,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3575,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3600,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3625,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3650,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3675,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3700,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3725,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3750,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3775,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3800,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3825,0.6382477742860492,0.5797342715131505,0.6944512546276596
P1,C000,GP mean,3850,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,3875,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,3900,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,3925,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,3950,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,3975,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,4000,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,4025,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,4050,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,4075,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,4100,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,4125,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,4150,0.6381876161867369,0.579613955314526,0.6944447769448825
P1,C000,GP mean,4175,0.6380197587737083,0.57957701033421,0.694230808469268
P1,C000,GP mean,4200,0.6380197342725533,0.5795770091091523,0.694230808469268
P1,C000,GP mean,4225,0.6380197342725533,0.5795770091091523,0.694230808469268
P1,C000,GP mean,4250,0.6380197342725533,0.5795770091091523,0.694230808469268
P1,C000,GP mean,4275,0.6380197342725533,0.5795770091091523,0.694230808469268
P1,C000,GP mean,4300,0.6380197342725533,0.5795770091091523,0.694230808469268
P1,C000,GP mean,4325,0.6380197342725533,0.5795770091091523,0.694230808469268
P1,C000,GP mean,4350,0.6380197342725533,0.5795770091091523,0.694230808469268
P1,C000,GP mean,4375,0.6379225832188062,0.5793851357780019,0.6941360861918645
P1,C000,GP mean,4400,0.6376370935974256,0.5789914732952411,0.6939096879461071
P1,C000,GP mean,4425,0.6376370935974256,0.5789914732952411,0.6939096879461071
P1,C000,GP mean,4450,0.6376370935974256,0.5789914732952411,0.6939096879461071
P1,C000,GP mean,4475,0.6376370935974256,0.5789914732952411,0.6939096879461071
P1,C000,GP mean,4500,0.6376370935974256,0.5789914732952411,0.6939096879461071
P1,C000,GP mean,4525,0.6376370935974256,0.5789914732952411,0.6939096879461071
P1,C000,GP mean,4550,0.6376370935974256,0.5789914732952411,0.6939096879461071
P1,C000,GP mean,4575,0.6376370935974256,0.5789914732952411,0.6939096879461071
P1,C000,GP mean,4600,0.6376370935974256,0.5789914732952411,0.6939096879461071
P1,C000,GP mean,4625,0.6375083712095462,0.5786532966348445,0.6938764679911518
P1,C000,GP mean,4650,0.6375083712095462,0.5786532966348445,0.6938764679911518
P1,C000,GP mean,4675,0.6374960402247345,0.5786406573754127,0.6938758514419112
P1,C000,GP mean,4700,0.6374960402247345,0.5786406573754127,0.6938758514419112
P1,C000,GP mean,4725,0.6374631665826994,0.578555179149638,0.693846714159116
P1,C000,GP mean,4750,0.6374412606713385,0.5785204047312129,0.693843311062451
P1,C000,GP mean,4775,0.6374412606713385,0.5785204047312129,0.693843311062451
P1,C000,GP mean,4800,0.6374412606713385,0.5785204047312129,0.693843311062451
P1,C000,GP mean,4825,0.6374412606713385,0.5785204047312129,0.693843311062451
P1,C000,GP mean,4850,0.637410896512207,0.5784892814681032,0.693843311062451
P1,C000,GP mean,4875,0.637410896512207,0.5784892814681032,0.693843311062451
P1,C000,GP mean,4900,0.637410896512207,0.5784892814681032,0.693843311062451
P1,C000,GP mean,4925,0.637410896512207,0.5784892814681032,0.693843311062451
P1,C000,GP mean,4950,0.637410896512207,0.5784892814681032,0.693843311062451
P1,C000,GP mean,4975,0.637410896512207,0.5784892814681032,0.693843311062451
P1,C000,GP mean,5000,0.637410896512207,0.5784892814681032,0.693843311062451
N1_as,C111,Baseline,1,7.291063872152322,7.171873445273799,7.416875027696594
N1_as,C111,Baseline,25,4.307648916744566,4.201221359169869,4.415790976118668
N1_as,C111,Baseline,50,4.097232384947771,3.992895483802759,4.202590305893347
N1_as,C111,Baseline,75,3.9775124103511255,3.8790314716949923,4.073918714628966
N1_as,C111,Baseline,100,3.9161325955131128,3.819096533385588,4.011600597470677
N1_as,C111,Baseline,125,3.8645864020436553,3.7785686022564007,3.9492460070969444
N1_as,C111,Baseline,150,3.828113455185592,3.744897158787441,3.910803845819139
N1_as,C111,Baseline,175,3.786222806571484,3.707403206743957,3.864940142534916
N1_as,C111,Baseline,200,3.7426974676148625,3.66168174029579,3.8197689564623207
N1_as,C111,Baseline,225,3.7106094370983076,3.628932211573271,3.788138317363786
N1_as,C111,Baseline,250,3.683958970541915,3.5975006548806476,3.765065606523017
N1_as,C111,Baseline,275,3.664719024793875,3.5784705129987353,3.747873030514799
N1_as,C111,Baseline,300,3.6377549675842658,3.5487575790662125,3.723090629456666
N1_as,C111,Baseline,325,3.616253448037515,3.5277348965163404,3.7016326728517708
N1_as,C111,Baseline,350,3.5982027973696535,3.5109093129350555,3.683714860643106
N1_as,C111,Baseline,375,3.591123133431721,3.5048983067130965,3.6755466409866204
N1_as,C111,Baseline,400,3.5792568036496193,3.495020730327063,3.661390722852059
N1_as,C111,Baseline,425,3.570317592769977,3.4883949379888604,3.649345484295808
N1_as,C111,Baseline,450,3.5539306045003247,3.4696196266650947,3.6353794357797566
N1_as,C111,Baseline,475,3.5457545656276968,3.4616614548123144,3.6274145660443335
N1_as,C111,Baseline,500,3.53446419213583,3.449824929931108,3.618084357623114
N1_as,C111,Baseline,525,3.5262534985584777,3.4427144619568057,3.609122146468309
N1_as,C111,Baseline,550,3.514352989693518,3.4308219274712966,3.595704043780681
N1_as,C111,Baseline,575,3.506482155064674,3.4205223510380662,3.589936691572244
N1_as,C111,Baseline,600,3.494601630562908,3.4092405114809474,3.578655338120079
N1_as,C111,Baseline,625,3.4860991200240825,3.4006681185667476,3.569807170713128
N1_as,C111,Baseline,650,3.4761115430036438,3.3903237158376984,3.56101174085377
N1_as,C111,Baseline,675,3.471406798252682,3.386013535896199,3.5565841883420317
N1_as,C111,Baseline,700,3.46776362739793,3.3811287771295047,3.5541048796839125
N1_as,C111,Baseline,725,3.4667419750232873,3.379770334484233,3.5531695687011022
N1_as,C111,Baseline,750,3.463062911423864,3.376858639639612,3.548181676242062
N1_as,C111,Baseline,775,3.4606932256138045,3.3725892533571873,3.5469753211209665
N1_as,C111,Baseline,800,3.4521998474476274,3.365789373722528,3.537289054263599
N1_as,C111,Baseline,825,3.448075506071475,3.361788314266556,3.5330142963415168
N1_as,C111,Baseline,850,3.4320420172611734,3.3452542060743258,3.5159107960110716
N1_as,C111,Baseline,875,3.4250528002635963,3.3386603267002224,3.508493801073752
N1_as,C111,Baseline,900,3.4182982678737264,3.331647089301563,3.502699161447839
N1_as,C111,Baseline,925,3.4079041444514186,3.3210592348313583,3.4938076305634387
N1_as,C111,Baseline,950,3.396054436495691,3.308065390139502,3.4834550484578823
N1_as,C111,Baseline,975,3.3893719462394727,3.300916588352818,3.478241746672327
N1_as,C111,Baseline,1000,3.3800629926439503,3.2920325262077235,3.467978431883329
N1_as,C111,Baseline,1025,3.3796269668644747,3.2916216053853047,3.467735829913223
N1_as,C111,Baseline,1050,3.377060659882006,3.2893124285914475,3.4652966813587387
N1_as,C111,Baseline,1075,3.3716976527918048,3.2844979996720234,3.459928368324879
N1_as,C111,Baseline,1100,3.3710947429806115,3.283506725407325,3.4594409482131154
N1_as,C111,Baseline,1125,3.362006648051225,3.2756624230319145,3.4489486696377396
N1_as,C111,Baseline,1150,3.3540021054984113,3.269428632905579,3.4395205762748158
N1_as,C111,Baseline,1175,3.344825091994652,3.2558269814023397,3.433735302456471
N1_as,C111,Baseline,1200,3.3434815182628466,3.254526125017921,3.431985595823104
N1_as,C111,Baseline,1225,3.3419838404811157,3.253336976415332,3.4302476651904406
N1_as,C111,Baseline,1250,3.3399292578826927,3.2505231389963414,3.428860352712182
N1_as,C111,Baseline,1275,3.333813834199711,3.2440851441823773,3.42362257607935
N1_as,C111,Baseline,1300,3.318126096648141,3.2260054304884265,3.4101899146462156
N1_as,C111,Baseline,1325,3.3168510737145955,3.2249615140781875,3.408917545576897
N1_as,C111,Baseline,1350,3.3142858883352013,3.2215293813501584,3.4072073616463996
N1_as,C111,Baseline,1375,3.313103969926018,3.2210451361023194,3.4056189824372614
N1_as,C111,Baseline,1400,3.312522528062852,3.219571973876989,3.4053130898276547
N1_as,C111,Baseline,1425,3.3104037668329025,3.21642804054616,3.404228901826686
N1_as,C111,Baseline,1450,3.3079126387253868,3.214421570858003,3.401992193857436
N1_as,C111,Baseline,1475,3.307591531754053,3.2140862503271976,3.401791824444883
N1_as,C111,Baseline,1500,3.307591531754053,3.2140862503271976,3.401791824444883
N1_as,C111,Baseline,1525,3.306143781084471,3.212550097204454,3.4006179024459064
N1_as,C111,Baseline,1550,3.302161830421515,3.2087074987122217,3.396172137238838
N1_as,C111,Baseline,1575,3.2992411163033295,3.2061794398500365,3.3935040014217024
N1_as,C111,Baseline,1600,3.297779446441322,3.204174847791232,3.392264468784042
N1_as,C111,Baseline,1625,3.2972111774274286,3.2039676585935335,3.391741927055683
N1_as,C111,Baseline,1650,3.2964220656768535,3.2033529669060523,3.390594468034769
N1_as,C111,Baseline,1675,3.291932810001502,3.197284867196011,3.3883096271363873
N1_as,C111,Baseline,1700,3.2889338503778016,3.1950173923022716,3.3848898342756497
N1_as,C111,Baseline,1725,3.2843274444817787,3.1891044805910136,3.3795032752288625
N1_as,C111,Baseline,1750,3.2811918737917423,3.186817222465809,3.375926589903749
N1_as,C111,Baseline,1775,3.280595760690153,3.185928634870124,3.3756443773041047
N1_as,C111,Baseline,1800,3.274730518034244,3.182501995748137,3.367060559571106
N1_as,C111,Baseline,1825,3.2729809804092476,3.180271854716455,3.366007023957554
N1_as,C111,Baseline,1850,3.2718250725321676,3.17925092414601,3.364750508788891
N1_as,C111,Baseline,1875,3.2678745691228404,3.1769016530555563,3.358907786962989
N1_as,C111,Baseline,1900,3.266464758527661,3.1753452953144157,3.3580103586630585
N1_as,C111,Baseline,1925,3.2627874869930533,3.1726088166893605,3.3532984219304773
N1_as,C111,Baseline,1950,3.261171281257618,3.1706483477826084,3.352585827863291
N1_as,C111,Baseline,1975,3.2610951056928617,3.170572172217852,3.352433476733778
N1_as,C111,Baseline,2000,3.2610951056928617,3.170572172217852,3.352433476733778
N1_as,C111,Baseline,2025,3.2580529562904115,3.1685183908323196,3.348413625341232
N1_as,C111,Baseline,2050,3.256133872239249,3.165906970214753,3.347344639376633
N1_as,C111,Baseline,2075,3.2555811082986867,3.1657557236233616,3.3462579694541943
N1_as,C111,Baseline,2100,3.2506610524488577,3.161916996467033,3.339015359736054
N1_as,C111,Baseline,2125,3.248184762825198,3.159717535612141,3.3377994981346424
N1_as,C111,Baseline,2150,3.247966048784626,3.159374691840027,3.3374005944232157
N1_as,C111,Baseline,2175,3.2475747078685426,3.1591137862977225,3.337002002649729
N1_as,C111,Baseline,2200,3.2467832029621517,3.158402648638766,3.3357089999784395
N1_as,C111,Baseline,2225,3.2444624566957065,3.155863694231041,3.3334827254361676
N1_as,C111,Baseline,2250,3.241601827131632,3.15380049485834,3.3299454338717545
N1_as,C111,Baseline,2275,3.2406021249959167,3.152553789315231,3.3290727112448324
N1_as,C111,Baseline,2300,3.233487939594098,3.1470292709333973,3.3213848885652144
N1_as,C111,Baseline,2325,3.2312732875398567,3.1433847883281953,3.3197262428609147
N1_as,C111,Baseline,2350,3.228278136190836,3.1402985894748956,3.317242688521689
N1_as,C111,Baseline,2375,3.223584914763035,3.1361229459166897,3.312707850932846
N1_as,C111,Baseline,2400,3.219992571860506,3.1334704693255064,3.3085102179314796
N1_as,C111,Baseline,2425,3.219992571860506,3.1334704693255064,3.3085102179314796
N1_as,C111,Baseline,2450,3.219992571860506,3.1334704693255064,3.3085102179314796
N1_as,C111,Baseline,2475,3.219722128756664,3.133200026221664,3.308073742279832
N1_as,C111,Baseline,2500,3.2180063345478374,3.131553342262749,3.306303672388436
N1_as,C111,Baseline,2525,3.217593875783069,3.1311706786141755,3.306048078556599
N1_as,C111,Baseline,2550,3.215854724036329,3.1300930467503814,3.302377173461718
N1_as,C111,Baseline,2575,3.2151646912102922,3.129158315358774,3.3020936908972334
N1_as,C111,Baseline,2600,3.213426185268137,3.1278572610935624,3.299656454002135
N1_as,C111,Baseline,2625,3.213426185268137,3.1278572610935624,3.299656454002135
N1_as,C111,Baseline,2650,3.2111754985348844,3.1261319393801017,3.296851169353309
N1_as,C111,Baseline,2675,3.2111754985348844,3.1261319393801017,3.296851169353309
N1_as,C111,Baseline,2700,3.207231164483905,3.12202052433697,3.2924340865417183
N1_as,C111,Baseline,2725,3.2059505336790473,3.120841429425518,3.2908064206510708
N1_as,C111,Baseline,2750,3.2027963151946857,3.1177733361191353,3.2885869119271174
N1_as,C111,Baseline,2775,3.2027963151946857,3.1177733361191353,3.2885869119271174
N1_as,C111,Baseline,2800,3.2027963151946857,3.1177733361191353,3.2885869119271174
N1_as,C111,Baseline,2825,3.199455002289053,3.114400979908778,3.2851667750567843
N1_as,C111,Baseline,2850,3.196944252744553,3.112045341886506,3.2829385827252064
N1_as,C111,Baseline,2875,3.1919652205919293,3.1071029251788866,3.277517702565871
N1_as,C111,Baseline,2900,3.1919652205919293,3.1071029251788866,3.277517702565871
N1_as,C111,Baseline,2925,3.1906679926165484,3.1059243103909475,3.276306383256314
N1_as,C111,Baseline,2950,3.1884436318577656,3.10321920975226,3.2743443379391732
N1_as,C111,Baseline,2975,3.187501049086098,3.102915371300207,3.2730812966864495
N1_as,C111,Baseline,3000,3.186344145916456,3.101588014228771,3.2720808305906064
N1_as,C111,Baseline,3025,3.184409324349147,3.098929998320074,3.270620377466172
N1_as,C111,Baseline,3050,3.18345240066928,3.098452022732341,3.269379246153433
N1_as,C111,Baseline,3075,3.18345240066928,3.098452022732341,3.269379246153433
N1_as,C111,Baseline,3100,3.1794402148001817,3.0949023158427074,3.2656006972524283
N1_as,C111,Baseline,3125,3.1751448698178484,3.0900495372888646,3.2604439404719603
N1_as,C111,Baseline,3150,3.172759354188151,3.0876712321334168,3.257761996790653
N1_as,C111,Baseline,3175,3.171992106918653,3.0871165109783654,3.256796062652022
N1_as,C111,Baseline,3200,3.1672591694599244,3.0812542248150754,3.2534977137692094
N1_as,C111,Baseline,3225,3.1670220254168213,3.080983919523093,3.253089316559979
N1_as,C111,Baseline,3250,3.1670220254168213,3.080983919523093,3.253089316559979
N1_as,C111,Baseline,3275,3.1663349172331494,3.0806029664020222,3.252355932540525
N1_as,C111,Baseline,3300,3.1663349172331494,3.0806029664020222,3.252355932540525
N1_as,C111,Baseline,3325,3.1663349172331494,3.0806029664020222,3.252355932540525
N1_as,C111,Baseline,3350,3.1622634536658922,3.075381274179206,3.249824474985453
N1_as,C111,Baseline,3375,3.1579718037491813,3.0710555964158486,3.245309312247629
N1_as,C111,Baseline,3400,3.15544088296635,3.067725260248306,3.243482513732489
N1_as,C111,Baseline,3425,3.1536004681494925,3.0658846286067796,3.242016474987649
N1_as,C111,Baseline,3450,3.1491277329086715,3.0622568503362326,3.2373327191703636
N1_as,C111,Baseline,3475,3.14562488738395,3.058606595211871,3.233534953475223
N1_as,C111,Baseline,3500,3.14562488738395,3.058606595211871,3.233534953475223
N1_as,C111,Baseline,3525,3.14562488738395,3.058606595211871,3.233534953475223
N1_as,C111,Baseline,3550,3.1452399466332994,3.0581965539178264,3.2331691294823366
N1_as,C111,Baseline,3575,3.1449895144506934,3.057986356024822,3.232807584906173
N1_as,C111,Baseline,3600,3.1449895144506934,3.057986356024822,3.232807584906173
N1_as,C111,Baseline,3625,3.1449895144506934,3.057986356024822,3.232807584906173
N1_as,C111,Baseline,3650,3.1440048749854914,3.0568399183130084,3.2322077550328228
N1_as,C111,Baseline,3675,3.1440048749854914,3.0568399183130084,3.2322077550328228
N1_as,C111,Baseline,3700,3.142619797008414,3.0553132916084764,3.230582661043017
N1_as,C111,Baseline,3725,3.142246885882711,3.054729111852933,3.2301413089848467
N1_as,C111,Baseline,3750,3.1418789165609797,3.0546669977325758,3.229664375863826
N1_as,C111,Baseline,3775,3.140397260749033,3.053747017419863,3.2270865042749888
N1_as,C111,Baseline,3800,3.140397260749033,3.053747017419863,3.2270865042749888
N1_as,C111,Baseline,3825,3.135657935118936,3.047037308921844,3.223679315174943
N1_as,C111,Baseline,3850,3.132162395642333,3.043655899007903,3.2202837914668936
N1_as,C111,Baseline,3875,3.132162395642333,3.043655899007903,3.2202837914668936
N1_as,C111,Baseline,3900,3.1300061046958016,3.0404814900483244,3.2196380079593
N1_as,C111,Baseline,3925,3.1300061046958016,3.0404814900483244,3.2196380079593
N1_as,C111,Baseline,3950,3.1300061046958016,3.0404814900483244,3.2196380079593
N1_as,C111,Baseline,3975,3.127308951353315,3.0383975724674466,3.2155055970968265
N1_as,C111,Baseline,4000,3.126632797856138,3.0380748110138276,3.2139891855117932
N1_as,C111,Baseline,4025,3.1240366641019532,3.0358237762330518,3.2119115139384267
N1_as,C111,Baseline,4050,3.12390405766756,3.0355585633642663,3.2117802209544535
N1_as,C111,Baseline,4075,3.12390405766756,3.0355585633642663,3.2117802209544535
N1_as,C111,Baseline,4100,3.12390405766756,3.0355585633642663,3.2117802209544535
N1_as,C111,Baseline,4125,3.1225315282432193,3.0342574232936452,3.2107931938652765
N1_as,C111,Baseline,4150,3.119875262838533,3.0295381996085373,3.2087311997552086
N1_as,C111,Baseline,4175,3.117395037907468,3.027493918478478,3.206873733093046
N1_as,C111,Baseline,4200,3.117395037907468,3.027493918478478,3.206873733093046
N1_as,C111,Baseline,4225,3.117395037907468,3.027493918478478,3.206873733093046
N1_as,C111,Baseline,4250,3.116443039804805,3.026815593496241,3.2052590317295895
N1_as,C111,Baseline,4275,3.1138914238728157,3.0230836433363617,3.203466496547736
N1_as,C111,Baseline,4300,3.1138914238728157,3.0230836433363617,3.203466496547736
N1_as,C111,Baseline,4325,3.1138914238728157,3.0230836433363617,3.203466496547736
N1_as,C111,Baseline,4350,3.1088065974613617,3.0193000052765266,3.1971147340594537
N1_as,C111,Baseline,4375,3.1088065974613617,3.0193000052765266,3.1971147340594537
N1_as,C111,Baseline,4400,3.107578368655547,3.01829109715427,3.1966005741467467
N1_as,C111,Baseline,4425,3.107578368655547,3.01829109715427,3.1966005741467467
N1_as,C111,Baseline,4450,3.107553311489073,3.018242235679646,3.1966005741467467
N1_as,C111,Baseline,4475,3.103879569418117,3.0150264750304965,3.1921008105699107
N1_as,C111,Baseline,4500,3.103879569418117,3.0150264750304965,3.1921008105699107
N1_as,C111,Baseline,4525,3.103879569418117,3.0150264750304965,3.1921008105699107
N1_as,C111,Baseline,4550,3.1020006823548747,3.0138187849872287,3.1895967572810475
N1_as,C111,Baseline,4575,3.099967080911282,3.0092910774337467,3.1887874041642745
N1_as,C111,Baseline,4600,3.099967080911282,3.0092910774337467,3.1887874041642745
N1_as,C111,Baseline,4625,3.099659909930821,3.0092910774337467,3.188380853303108
N1_as,C111,Baseline,4650,3.099659909930821,3.0092910774337467,3.188380853303108
N1_as,C111,Baseline,4675,3.099659909930821,3.0092910774337467,3.188380853303108
N1_as,C111,Baseline,4700,3.0986653348273356,3.0080329722681687,3.187679973630904
N1_as,C111,Baseline,4725,3.0977277812174706,3.006914293424764,3.1869152812289094
N1_as,C111,Baseline,4750,3.091178646506586,3.0005265024615473,3.1803041465086648
N1_as,C111,Baseline,4775,3.091178646506586,3.0005265024615473,3.1803041465086648
N1_as,C111,Baseline,4800,3.0903650517667494,3.0001434457996665,3.178766788869964
N1_as,C111,Baseline,4825,3.0903650517667494,3.0001434457996665,3.178766788869964
N1_as,C111,Baseline,4850,3.0903650517667494,3.0001434457996665,3.178766788869964
N1_as,C111,Baseline,4875,3.0903650517667494,3.0001434457996665,3.178766788869964
N1_as,C111,Baseline,4900,3.0903650517667494,3.0001434457996665,3.178766788869964
N1_as,C111,Baseline,4925,3.0903650517667494,3.0001434457996665,3.178766788869964
N1_as,C111,Baseline,4950,3.0903650517667494,3.0001434457996665,3.178766788869964
N1_as,C111,Baseline,4975,3.0903650517667494,3.0001434457996665,3.178766788869964
N1_as,C111,Baseline,5000,3.0900512654744334,2.999710499058417,3.1785805848354847
N1_as,C111,GP mean,1,7.225944414897416,7.129911868273545,7.322738147072836
N1_as,C111,GP mean,25,2.934439958090209,2.7936656307035492,3.0714115800616812
N1_as,C111,GP mean,50,2.5147614813992223,2.3713120064594495,2.6572854608377785
N1_as,C111,GP mean,75,2.334565127758988,2.1941327269080033,2.4732664755695106
N1_as,C111,GP mean,100,2.2357360776645496,2.095804751075862,2.369584128112075
N1_as,C111,GP mean,125,2.1438117611490473,2.006201478219038,2.2750595432428677
N1_as,C111,GP mean,150,2.0878868790703256,1.9532360600365277,2.2160216345004087
N1_as,C111,GP mean,175,2.0470144054956605,1.9158328489248855,2.172448883224616
N1_as,C111,GP mean,200,2.01508067917125,1.8851813336363668,2.140999464594515
N1_as,C111,GP mean,225,1.9807618509432194,1.8532387061653373,2.1052114665965784
N1_as,C111,GP mean,250,1.9563648639350837,1.829767123483407,2.0795081192907086
N1_as,C111,GP mean,275,1.9299366327510794,1.8063625994149424,2.0490937724021068
N1_as,C111,GP mean,300,1.911055469702422,1.7891525552074703,2.030015772186701
N1_as,C111,GP mean,325,1.8982706793515203,1.7756798997257197,2.0180881613149966
N1_as,C111,GP mean,350,1.879234604502695,1.7577123133834724,1.998677961695303
N1_as,C111,GP mean,375,1.8672157236652565,1.7468725533046274,1.9855801667296922
N1_as,C111,GP mean,400,1.8539385278272036,1.7347772118086924,1.9711230658125019
N1_as,C111,GP mean,425,1.8442595907672061,1.725656983678679,1.9609104431187752
N1_as,C111,GP mean,450,1.8281918270565585,1.7116947519894792,1.9417511504003846
N1_as,C111,GP mean,475,1.818608164923659,1.7035708498650146,1.9310020387126927
N1_as,C111,GP mean,500,1.8106347321659082,1.6956664521983427,1.9228194180429405
N1_as,C111,GP mean,525,1.800345476478352,1.6854934935357737,1.912317103399113
N1_as,C111,GP mean,550,1.7906885790243476,1.6762740237909715,1.9037559161956634
N1_as,C111,GP mean,575,1.7827441265662296,1.669128454850958,1.8948591008157136
N1_as,C111,GP mean,600,1.7747027261513018,1.6621108844124686,1.8866056599370773
N1_as,C111,GP mean,625,1.7638722423330604,1.6516627098221017,1.874980337609296
N1_as,C111,GP mean,650,1.7562510890220953,1.6431812033179685,1.8675144249443427
N1_as,C111,GP mean,675,1.7509844323060144,1.6379582553781904,1.8620840743635236
N1_as,C111,GP mean,700,1.7432600454977554,1.6312079486292566,1.85420537751228
N1_as,C111,GP mean,725,1.7333359026842434,1.6214413318069958,1.8451282382819685
N1_as,C111,GP mean,750,1.7265689715705892,1.6145381151819453,1.83841991436821
N1_as,C111,GP mean,775,1.7219268074841563,1.6101925701329658,1.834314117152451
N1_as,C111,GP mean,800,1.7169205674181016,1.6046171471030932,1.8299568713854741
N1_as,C111,GP mean,825,1.7124014670584884,1.599884562918422,1.8251819663057465
