condition,model,sampling,iteration,pre_gap,post_gap,ls_gain_pp,ls_retention,ls_improved_fraction,ph_saturation,ph_raw_std,ph_tanh_std,source_age,source_switch_fraction,source_repeat_duration_end,source_ib_fraction,source_rb_fraction,source_gb_fraction,floor_fraction,restart_count,would_restart_count,ls_moves_per_ant,ls_checks_per_ant
C000,81001,window,1125,0.7802742824464287,0.6464585447641575,0.1338157376822711,0.9994044375,0.5217109375,0.1252705,0.21649719132496098,0.06088165024437621,0.0,0.001,922.44375,1.0,0.0,0.0,0.0,0.0,0.0,0.443171875,20029.5484375
C000,81001,window,1150,0.7761652160981984,0.6448480447792122,0.13131717131898615,0.9994452656250001,0.5195390625,0.126517,0.22043605946620878,0.06303751177612386,0.0,0.0,947.44375,1.0,0.0,0.0,0.0,0.0,0.0,0.4158046875,20027.5234375
C000,81001,window,1175,0.770367637499348,0.6445513029222946,0.1258163345770534,0.999457203125,0.5216328125,0.12150850000000002,0.21133999013776483,0.060080542874968376,0.0,0.001,967.7875,1.0,0.0,0.0,0.0,0.0,0.0,0.4051875,20026.6959375
C000,81001,window,1200,0.7700971913928616,0.6444390484405252,0.12565814295233638,0.9994621718750001,0.5225,0.131012,0.21504919143267695,0.06045998481217727,0.0,0.0,992.7875,1.0,0.0,0.0,0.0,0.0,0.95625,0.40163281250000005,20026.76921875
C000,81001,window,1225,0.7764047110204058,0.6445349804051965,0.1318697306152093,0.99945465625,0.5226484375,0.1285085,0.19308487956052858,0.051926871604348265,0.0,0.0,1017.7875,1.0,0.0,0.0,0.0,0.0,0.0,0.4109765625,20027.20875
C000,81001,window,1250,0.769079974292223,0.6443878802854868,0.12469209400673617,0.99946784375,0.5223046874999999,0.129009,0.20906172147029708,0.060589483539878294,0.0,0.0,1042.7875,1.0,0.0,0.0,0.0,0.0,0.0,0.39921875,20026.48421875
C000,81001,window,1275,0.7795819739723585,0.6451285241668526,0.13445344980550594,0.999427359375,0.5204609375,0.1257645,0.20102995415814098,0.055616664216175636,0.0,0.001,1066.48125,1.0,0.0,0.0,0.0,0.0,0.0,0.43304687499999994,20028.780781250003
C000,81001,window,1300,0.7737501308066275,0.644588542485276,0.12916158832135136,0.999453890625,0.5202421875,0.130507,0.20800701366497684,0.058226308867028176,0.0,0.0,1091.48125,1.0,0.0,0.0,0.0,0.0,0.9625,0.41111718750000004,20027.200156249997
C000,81001,window,1325,0.7713272239398942,0.6448723332342741,0.12645489070562005,0.9994518437499998,0.519265625,0.128515,0.21290814762463084,0.06018437674081042,0.0,0.0005,1114.43125,1.0,0.0,0.0,0.0,0.0,0.0,0.40746093749999995,20027.09140625
C000,81001,window,1350,0.7737709829903536,0.6443873393200509,0.1293836436703027,0.9994536093749999,0.52053125,0.13051050000000003,0.19647452722968817,0.054418260115160336,0.0,0.0005,1139.375,1.0,0.0,0.0,0.0,0.0,0.0,0.4039453125,20026.60796875
C000,81001,window,1375,0.7741024587037351,0.6445421676227552,0.12956029108098,0.9994578906250002,0.5218515625,0.126261,0.20519679044637112,0.05620279961788595,0.0,0.0,1164.375,1.0,0.0,0.0,0.0,0.0,0.0,0.40844531249999994,20027.125625
C000,81001,window,1400,0.7769210585455486,0.6450248385980102,0.1318962199475384,0.9994505937500001,0.516875,0.125264,0.20357723229606783,0.05717934219505531,0.0,0.0005,1188.6,1.0,0.0,0.0,0.0,0.0,0.975,0.4084921875,20026.9621875
C000,81001,window,1425,0.7717178238042637,0.6437844613420152,0.12793336246224835,0.99947646875,0.5211640625,0.12776200000000001,0.20415794527572997,0.05720033453087614,0.0,0.0,1213.6,1.0,0.0,0.0,0.0,0.0,0.0,0.393296875,20025.8428125
C000,81001,window,1450,0.7731416022284392,0.644441652477402,0.12869994975103713,0.9994589218750001,0.5211796875,0.1197635,0.21212223033713143,0.05945724101320863,0.0,0.0005,1232.9,1.0,0.0,0.0,0.0,0.0,0.0,0.403390625,20026.650156249998
C000,81001,window,1475,0.7746972321634316,0.643943443833046,0.13075378833038562,0.9994688593750001,0.51990625,0.12475999999999998,0.2061132135735106,0.05698444483847802,0.0,0.0,1257.9,1.0,0.0,0.0,0.0,0.0,0.0,0.4017578125,20026.564374999998
C000,81001,window,1500,0.7788813413578918,0.6448538666576511,0.13402747470024073,0.9994458749999999,0.5236015625,0.12476500000000001,0.20572655706610715,0.05763956740736161,0.0,0.0005,1280.9375,1.0,0.0,0.0,0.0,0.0,0.98125,0.415859375,20027.55453125
C000,81001,window,1525,0.7769730208437522,0.6443281615070928,0.13264485933665934,0.999465375,0.5204375,0.1295105,0.19521250127894008,0.05277282878808638,0.0,0.0,1305.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.4004140625,20026.239375
C000,81001,window,1550,0.7777229906865252,0.645311234524042,0.13241175616248316,0.999441359375,0.5203359375,0.1270125,0.20985373923955705,0.05872933480531907,0.0,0.0,1330.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.42160156249999997,20028.064687500002
C000,81001,window,1575,0.7727822577735644,0.6447858449446822,0.12799641282888227,0.999452140625,0.5201015625000001,0.1310115,0.2040375951050358,0.05671568904889718,0.0,0.00075,1355.0375,1.0,0.0,0.0,0.0,0.0,0.0,0.4095859375,20027.161874999998
C000,81001,window,1600,0.774294516382598,0.6448976078187448,0.12939690856385325,0.999442921875,0.5213984375,0.1307605,0.2134807108156914,0.06033361464013269,0.0,0.00025,1380.03125,1.0,0.0,0.0,0.0,0.0,0.99375,0.41653906250000006,20027.773125
C000,81001,window,1625,0.7790629345581095,0.6454930473392066,0.13356988721890303,0.999428265625,0.5199296875,0.1272615,0.2111787634857365,0.060042681424459746,0.0,0.0005,1404.825,1.0,0.0,0.0,0.0,0.0,0.0,0.4210312500000001,20027.932500000003
C000,81001,window,1650,0.7673219694713002,0.6438833351959223,0.12343863427537789,0.9994807968749999,0.5208437499999999,0.12501,0.2107561797552986,0.05933517581268679,0.0,0.0,1429.825,1.0,0.0,0.0,0.0,0.0,0.0,0.3856953125,20025.3071875
C000,81001,window,1675,0.7730217218550903,0.644301271954093,0.12872044990099735,0.9994601406249999,0.521859375,0.12801300000000002,0.2057379803229324,0.05655710303012906,0.0,0.0,1454.825,1.0,0.0,0.0,0.0,0.0,0.0,0.404703125,20026.665937499998
C000,81001,window,1700,0.771616553285032,0.6446984547144124,0.1269180985706196,0.9994557343749999,0.5220390625,0.1277655,0.20875479460423732,0.05749068307953973,0.0,0.0,1479.825,1.0,0.0,0.0,0.0,0.0,1.0,0.40496875,20026.8734375
C000,81001,window,1725,0.7712411547405166,0.6442420696974092,0.1269990850431073,0.9994725625,0.5218359374999999,0.1340145,0.20203892067420037,0.055614207199889076,0.0,0.0,1504.825,1.0,0.0,0.0,0.0,0.0,0.0,0.3946484375,20026.02984375
C000,81001,window,1750,0.7804140083659064,0.6453645143564032,0.13504949400950317,0.999437703125,0.52275,0.1267635,0.2180461943754992,0.061775425948901196,0.0,0.0,1529.825,1.0,0.0,0.0,0.0,0.0,0.0,0.4221953125000001,20028.23
C000,81001,window,1775,0.7719346765907379,0.6442202123645261,0.12771446422621172,0.9994651250000001,0.519796875,0.12401100000000001,0.22164923132532985,0.06403441558352099,0.0,0.0,1554.825,1.0,0.0,0.0,0.0,0.0,0.0,0.40413281250000005,20026.849531249998
C000,81001,window,1800,0.7703070646153,0.6443751139649357,0.12593195065036422,0.99946415625,0.5193671875,0.1277625,0.20484146575533707,0.05831441190724197,0.0,0.0,1579.825,1.0,0.0,0.0,0.0,0.0,1.0,0.40094531250000004,20026.595156249998
C000,81001,window,1825,0.7791295630702141,0.6457687312749542,0.13336083179526,0.9994166406249999,0.5228906249999999,0.12301600000000001,0.21328359857744594,0.059501318351724855,0.0,0.00025,1600.4375,1.0,0.0,0.0,0.0,0.0,0.0,0.44224218749999994,20029.672031250004
C000,81001,window,1850,0.7833578139644082,0.6461255089603061,0.1372323050041022,0.9994121875000002,0.5202265625,0.1275255,0.218492849074953,0.0633170805507853,0.0,0.002,1618.28125,1.0,0.0,0.0,0.0,0.0,0.0,0.43404687499999994,20029.022031250002
C000,81001,window,1875,0.7732279242461612,0.6447380300411942,0.12848989420496687,0.999453578125,0.5205625,0.122264,0.20926980607966908,0.05837192449233799,0.0,0.0,1643.28125,1.0,0.0,0.0,0.0,0.0,0.0,0.4048828125,20026.628125
C000,81001,window,1900,0.7787008483719104,0.6454833825534083,0.13321746581850227,0.9994301875000001,0.5224921874999999,0.1260165,0.1997152229383871,0.0549799484867437,0.0,0.001,1666.56875,1.0,0.0,0.0,0.0,0.0,0.99375,0.42063281249999995,20027.951093749998
C000,81001,window,1925,0.7745033275054176,0.6449368186319087,0.12956650887350896,0.999453890625,0.521765625,0.1287665,0.21370490626994085,0.061336851392188384,0.0,0.0,1691.56875,1.0,0.0,0.0,0.0,0.0,0.0,0.40463281250000005,20026.87640625
C000,81001,window,1950,0.7714645268994763,0.6447824118430044,0.126682115056472,0.999461171875,0.5202421875,0.122014,0.20797825624995392,0.058222933186262794,0.0,0.0,1716.56875,1.0,0.0,0.0,0.0,0.0,0.0,0.4061875,20026.89296875
C000,81001,window,1975,0.7692720589247758,0.6446658685108707,0.12460619041390515,0.999463421875,0.5203515624999999,0.1272635,0.20194620431121627,0.05578572276681944,0.0,0.0,1741.56875,1.0,0.0,0.0,0.0,0.0,0.0,0.4012343749999999,20026.618281249997
C000,81001,window,2000,0.7691641029151693,0.6443577299649816,0.1248063729501877,0.9994669999999999,0.5213281249999999,0.13151200000000002,0.19543697386845127,0.05510367576983083,0.0,0.0,1766.56875,1.0,0.0,0.0,0.0,0.0,0.99375,0.39677343749999994,20026.2453125
C000,81001,window,2025,0.7785739258634147,0.6446322721797092,0.13394165368370556,0.99943653125,0.522671875,0.12552249999999998,0.2119579263164741,0.05921314979610175,0.0,0.0025,1786.125,1.0,0.0,0.0,0.0,0.0,0.0,0.42125,20027.887812499997
C000,81001,window,2050,0.7825810091925757,0.6456383517358797,0.13694265745669598,0.9994146562500001,0.5212578125,0.1245295,0.21153929899262466,0.058295534176853105,0.0,0.00075,1811.0875,1.0,0.0,0.0,0.0,0.0,0.0,0.4344140625,20028.8375
C000,81001,window,2075,0.775357164366134,0.6446788671882476,0.13067829717788634,0.999458390625,0.5211406249999999,0.129509,0.20642110817332365,0.057835102269671854,0.0,0.0,1836.0875,1.0,0.0,0.0,0.0,0.0,0.0,0.4078046875,20026.97875
C000,81001,window,2100,0.7764849902991019,0.64459660926738,0.13188838103172182,0.99945978125,0.5221484375,0.125765,0.20174023335224273,0.05658070798147099,0.0,0.0005,1860.675,1.0,0.0,0.0,0.0,0.0,1.0,0.4051640624999999,20026.7721875
C000,81001,window,2125,0.7760659619094972,0.6451438112546983,0.13092215065479892,0.9994401718750001,0.5214765625,0.131765,0.2102155408977573,0.06026877252197889,0.0,0.0,1885.675,1.0,0.0,0.0,0.0,0.0,0.0,0.42082812500000005,20028.068124999998
C000,81001,window,2150,0.7771339854437325,0.6443631193343771,0.13277086610935546,0.9994508281249999,0.52165625,0.1290155,0.21414281700228388,0.05910239041445493,0.0,0.001,1904.2375,1.0,0.0,0.0,0.0,0.0,0.0,0.405171875,20026.60546875
C000,81001,window,2175,0.7756016024068206,0.644778377470084,0.13082322493673648,0.9994479999999999,0.5213125,0.12151700000000001,0.2125146965239674,0.061179022984933364,0.0,0.0,1929.2375,1.0,0.0,0.0,0.0,0.0,0.0,0.4080234375,20026.8790625
C000,81001,window,2200,0.7741307609183972,0.6446396549030473,0.12949110601534983,0.9994483593749999,0.5232421875,0.12751600000000002,0.2006681991942675,0.05635573467504932,0.0,0.0,1954.2375,1.0,0.0,0.0,0.0,0.0,1.0,0.4115234375,20027.20359375
C000,81001,window,2225,0.7691702164584779,0.6441901018383481,0.12498011462012984,0.9994758906249999,0.5218671875,0.12201,0.21338910122626747,0.061155013884824895,0.0,0.0,1979.2375,1.0,0.0,0.0,0.0,0.0,0.0,0.39002343749999996,20025.7375
C000,81001,window,2250,0.7721785710053054,0.6445772687747129,0.1276013022305926,0.999461546875,0.522,0.1275105,0.2134572086054251,0.06152344378318777,0.0,0.0,2004.2375,1.0,0.0,0.0,0.0,0.0,0.0,0.40560156249999996,20026.7240625
C000,81001,window,2275,0.7681535545237046,0.6444766924716244,0.12367686205208017,0.999468109375,0.519828125,0.1295095,0.210317515067639,0.05970552533015435,0.0,0.0,2029.2375,1.0,0.0,0.0,0.0,0.0,0.0,0.39447656249999996,20026.10859375
C000,81001,window,2300,0.7700102932048867,0.6445602090537548,0.12545008415113196,0.9994605,0.5207578125,0.12850999999999999,0.1954710925645547,0.05323643338603551,0.0,0.0,2054.2375,1.0,0.0,0.0,0.0,0.0,1.0,0.39882812500000003,20026.30109375
C000,81001,window,2325,0.7764021905333196,0.6447157916848653,0.1316863988484542,0.999451640625,0.5200312500000001,0.133261,0.2162038355387909,0.05998890192378749,0.0,0.0,2079.2375,1.0,0.0,0.0,0.0,0.0,0.0,0.4103203125,20027.15859375
C000,81001,window,2350,0.7814671421179684,0.6454133710385117,0.1360537710794567,0.99941575,0.5219921875000001,0.122035,0.21145939158609584,0.06037493865295392,0.0,0.00125,2102.60625,1.0,0.0,0.0,0.0,0.0,0.0,0.4339921875,20028.91921875
C000,81001,window,2375,0.7786834872176105,0.6448448483719355,0.13383863884567496,0.9994158750000001,0.522203125,0.124969,0.2121436563399468,0.0591961340912603,0.0,0.00025,2127.5875,1.0,0.0,0.0,0.0,0.0,0.0,0.438390625,20029.194218750003
C000,81001,window,2400,0.7726852663436443,0.643620362852845,0.1290649034907994,0.9994556249999998,0.5197109375,0.12450950000000001,0.20777812206678598,0.05956538495272723,0.0,0.0,2152.5875,1.0,0.0,0.0,0.0,0.0,1.0,0.40739843750000004,20026.9521875
C000,81001,window,2425,0.7728747442601639,0.643773423783998,0.12910132047616582,0.999449109375,0.5200781250000001,0.126262,0.20999173212149316,0.06142280680495647,0.0,0.0005,2175.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.41225781250000004,20027.45609375
C000,81001,window,2450,0.7739555028079418,0.644414215465403,0.12954128734253875,0.9994327500000001,0.522125,0.12551700000000002,0.21447104925155602,0.059194758266899704,0.0,0.0005,2200.83125,1.0,0.0,0.0,0.0,0.0,0.0,0.420296875,20027.942812499998
C000,81001,window,2475,0.770869146215419,0.6434494343725188,0.12741971184290016,0.9994668906249998,0.5206406250000001,0.126015,0.20874359595106345,0.05951454829192596,0.0,0.0,2225.83125,1.0,0.0,0.0,0.0,0.0,0.0,0.4013281249999999,20026.513750000002
C000,81001,window,2500,0.7685089261979487,0.643147100774311,0.12536182542363764,0.9994687500000001,0.519671875,0.13126100000000002,0.2111710502948831,0.060483412124764005,0.0,0.0,2250.83125,1.0,0.0,0.0,0.0,0.0,1.0,0.39070312500000004,20025.93140625
C000,81001,window,2525,0.7726384758912669,0.6436539278111728,0.12898454808009416,0.9994598281249999,0.5207421875,0.12401150000000001,0.2146120056538252,0.06148863841650315,0.0,0.0,2275.83125,1.0,0.0,0.0,0.0,0.0,0.0,0.4019375,20026.6140625
C000,81001,window,2550,0.7717064586902049,0.643725127170981,0.12798133151922386,0.9994480937499999,0.5210625,0.1267595,0.18756965061175765,0.05033868064300655,0.0,0.0,2300.83125,1.0,0.0,0.0,0.0,0.0,0.0,0.414921875,20027.6484375
C000,81001,window,2575,0.7706219053072801,0.643705572513709,0.12691633279357117,0.9994579218750002,0.5239296874999999,0.12601,0.19280335201685014,0.052451391463882224,0.0,0.0,2325.83125,1.0,0.0,0.0,0.0,0.0,0.0,0.40445312499999997,20027.005624999998
C000,81001,window,2600,0.7734416663293363,0.6440136801412262,0.1294279861881101,0.99944346875,0.521296875,0.1285145,0.20251548237123393,0.05515917089620607,0.0,0.0,2350.83125,1.0,0.0,0.0,0.0,0.0,1.0,0.4126250000000001,20027.228593750002
C000,81001,window,2625,0.7722913926400171,0.6433564397597133,0.1289349528803037,0.9994626562500001,0.5199765625,0.12425950000000001,0.21826487336372544,0.06218422870839152,0.0,0.001,2360.89375,1.0,0.0,0.0,0.0,0.0,0.0,0.3970703125,20026.262812499997
C000,81001,window,2650,0.772376870244804,0.6438459210252795,0.12853094921952452,0.99945028125,0.52171875,0.12301099999999998,0.20803939088552054,0.057152074795292204,0.0,0.0005,2385.875,1.0,0.0,0.0,0.0,0.0,0.0,0.41647656250000004,20027.549062500002
C000,81001,window,2675,0.7707926447427251,0.6432032332111316,0.12758941153159348,0.9994686875,0.5222343749999999,0.1297655,0.21488674010109485,0.06141255574105866,0.0,0.0,2410.875,1.0,0.0,0.0,0.0,0.0,0.0,0.39811718749999997,20026.178281250002
C000,81001,window,2700,0.7697181257336255,0.6435893986832073,0.12612872705041822,0.99945809375,0.5204765625000001,0.12226249999999998,0.208749467208562,0.058596539191005756,0.0,0.00025,2435.3375,1.0,0.0,0.0,0.0,0.0,0.99375,0.404390625,20026.70046875
C000,81001,window,2725,0.7751020595925765,0.6434989313688299,0.1316031282237466,0.9994539374999999,0.5197421875000001,0.12825999999999999,0.2150651315048157,0.06120841069794654,0.0,0.00025,2459.73125,1.0,0.0,0.0,0.0,0.0,0.0,0.4052109375,20026.833749999998
C000,81001,window,2750,0.7812342726639562,0.6445411457445637,0.1366931269193925,0.99941871875,0.5197812500000001,0.125032,0.20834032062242863,0.05691375727090886,0.0,0.0,2484.73125,1.0,0.0,0.0,0.0,0.0,0.0,0.43786718750000003,20029.32046875
C000,81001,window,2775,0.7783831443451842,0.6436812730236026,0.1347018713215815,0.9994272343749999,0.523,0.1227695,0.21246535675866593,0.061147557587133305,0.0,0.00025,2507.19375,1.0,0.0,0.0,0.0,0.0,0.0,0.4308515625,20028.59015625
C000,81001,window,2800,0.7731058335153923,0.6434639058418646,0.12964192767352772,0.9994436250000002,0.521125,0.1265155,0.1918993671396581,0.05147320801811561,0.0,0.0,2532.19375,1.0,0.0,0.0,0.0,0.0,0.9875,0.417171875,20027.786562499998
C000,81001,window,2825,0.7718527825766326,0.6435097754932975,0.12834300708333518,0.99944865625,0.522765625,0.1287615,0.21268815725862117,0.06037817625069788,0.0,0.00075,2556.04375,1.0,0.0,0.0,0.0,0.0,0.0,0.4128984375,20027.48015625
C000,81001,window,2850,0.7755319497361354,0.6434476000780072,0.13208434965812826,0.9994479843749999,0.522328125,0.130272,0.20309176755577035,0.05685932300179932,0.0,0.0005,2581.025,1.0,0.0,0.0,0.0,0.0,0.0,0.4140546875,20027.482343749998
C000,81001,window,2875,0.7700456798909701,0.643449326103425,0.126596353787545,0.9994540781249999,0.5201484375,0.127009,0.21102918152684316,0.059163103274046135,0.0,0.0,2606.025,1.0,0.0,0.0,0.0,0.0,0.0,0.4078984375,20027.1853125
C000,81001,window,2900,0.7699019808909561,0.6435021495061226,0.12639983138483346,0.9994531562499999,0.520046875,0.12326699999999999,0.21336887382102976,0.05965841508161649,0.0,0.0,2631.025,1.0,0.0,0.0,0.0,0.0,0.9875,0.4084140625,20027.18
C000,81001,window,2925,0.7684288628245721,0.6431251490953691,0.125303713729203,0.9994670156249998,0.5213593750000001,0.12551,0.2038163077521093,0.05755420223704799,0.0,0.0,2656.025,1.0,0.0,0.0,0.0,0.0,0.0,0.3955,20026.29515625
C000,81001,window,2950,0.7728712824926234,0.6431557869256499,0.12971549556697343,0.9994584843750001,0.5205624999999999,0.12226200000000001,0.20905182883561318,0.05991277294390833,0.0,0.0,2681.025,1.0,0.0,0.0,0.0,0.0,0.0,0.40873437500000004,20027.05484375
C000,81001,window,2975,0.7725655879869909,0.643251080566366,0.12931450742062467,0.999463265625,0.523,0.12501,0.21694343456684617,0.06233300975262131,0.0,0.0,2706.025,1.0,0.0,0.0,0.0,0.0,0.0,0.408515625,20027.158437500002
C000,81001,window,3000,0.776830037364868,0.6438908497342319,0.13293918763063603,0.9994353281249999,0.524078125,0.128511,0.19740497728152817,0.05397414042015895,0.0,0.0,2731.025,1.0,0.0,0.0,0.0,0.0,0.9875,0.4191640625,20027.92046875
C000,81001,window,3025,0.7762685372288578,0.6439591878317416,0.13230934939711614,0.9994315937500001,0.5218437499999999,0.1240185,0.21757501215333006,0.06038480611779819,0.0,0.00075,2752.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.42901562500000007,20028.73125
C000,81001,window,3050,0.7674129920301512,0.6422809405654786,0.12513205146467274,0.9994792499999999,0.5195703125,0.126258,0.2101594941173676,0.05887075640280247,0.0,0.0,2777.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.389875,20025.62796875
C000,81001,window,3075,0.7656001144480444,0.6429127447093951,0.12268736973864938,0.999471,0.5209609374999999,0.1265155,0.206404334322244,0.0573444543155404,0.0,0.0,2802.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.3927421875,20026.22140625
C000,81001,window,3100,0.7716040427035095,0.6430306130056694,0.12857342969784016,0.9994570312500001,0.5217890624999999,0.1272635,0.2108902278538558,0.058184293214992654,0.0,0.0,2827.3875,1.0,0.0,0.0,0.0,0.0,1.0,0.40684375,20027.002500000002
C000,81001,window,3125,0.7724392101288297,0.6430916193609593,0.12934759076787045,0.9994575000000001,0.52115625,0.1282645,0.19683496331885791,0.054686713851483784,0.0,0.0,2852.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.40978125,20027.15328125
C000,81001,window,3150,0.7704228889241521,0.642937800584939,0.12748508833921313,0.9994578125,0.5206171875,0.12225950000000001,0.21221703497355754,0.06071443759888386,0.0,0.0,2877.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.40066406250000003,20026.427499999998
C000,81001,window,3175,0.7729281990565349,0.6430449512098806,0.12988324784665434,0.9994501249999999,0.5206875,0.12575799999999998,0.20732649987742385,0.05795657796727147,0.0,0.0,2902.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.41682031249999996,20027.5671875
C000,81001,window,3200,0.769331658012667,0.642941716130661,0.12638994188200597,0.9994672968749999,0.5213593750000001,0.12126250000000001,0.20950967841174975,0.057917264955553646,0.0,0.0,2927.3875,1.0,0.0,0.0,0.0,0.0,1.0,0.4002890625,20026.3415625
C000,81001,window,3225,0.7680400928396611,0.642411990132938,0.12562810270672303,0.999478984375,0.520859375,0.128756,0.19411026780084262,0.054247947878000594,0.0,0.0,2952.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.394953125,20026.20875
C000,81001,window,3250,0.7672762089433108,0.6422713749196921,0.12500483402361864,0.9994775468749999,0.5212265625000001,0.12076100000000001,0.20826931610606075,0.05843029838055136,0.0,0.0,2977.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.38819531250000006,20025.55484375
C000,81001,window,3275,0.7693643188088144,0.6429258837778249,0.1264384350309896,0.9994594843750001,0.5206328125,0.12650999999999998,0.19367675522412775,0.052584182442919916,0.0,0.0,3002.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.40214062500000003,20026.71078125
C000,81001,window,3300,0.7728277403476855,0.6432279031278745,0.12959983721981116,0.9994568750000001,0.5184140625,0.129017,0.21345524188926204,0.059540987854563535,0.0,0.0,3027.3875,1.0,0.0,0.0,0.0,0.0,1.0,0.40814843750000007,20027.0609375
C000,81001,window,3325,0.7716127749683894,0.6433268477039013,0.1282859272644882,0.9994539374999999,0.5223828125,0.12426299999999998,0.2077764508744334,0.059791396953664824,0.0,0.0,3052.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.408484375,20027.021562500002
C000,81001,window,3350,0.7715425566299401,0.6429767136055479,0.12856584302439208,0.9994538281249999,0.5216796875,0.126267,0.21494778713393708,0.06050634431778432,0.0,0.0,3077.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.40646875,20026.7984375
C000,81001,window,3375,0.7739748014648828,0.6431250665448683,0.13084973492001456,0.9994491875000001,0.5217499999999999,0.1285155,0.21055449017131506,0.059605526663476696,0.0,0.0,3102.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.41521093750000004,20027.488125
C000,81001,window,3400,0.7724015580622816,0.643302153224735,0.12909940483754662,0.9994492968749998,0.520734375,0.12326250000000001,0.21521060128171468,0.06265210699044096,0.0,0.0,3127.3875,1.0,0.0,0.0,0.0,0.0,1.0,0.412140625,20027.42984375
C000,81001,window,3425,0.774355504412992,0.6431075917427558,0.1312479126702362,0.99945471875,0.5195937500000001,0.1220135,0.22002677446397292,0.06327127376910532,0.0,0.0,3152.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.4106875,20027.14765625
C000,81001,window,3450,0.7695546808270028,0.6428107591999399,0.12674392162706294,0.9994614531250001,0.52153125,0.12301500000000001,0.19293804599107955,0.05214188953687634,0.0,0.0,3177.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.40612499999999996,20026.86015625
C000,81001,window,3475,0.7702758227216743,0.6425375821271523,0.12773824059452202,0.999472078125,0.522015625,0.1257595,0.21127771978304252,0.060265053263042455,0.0,0.0,3202.3875,1.0,0.0,0.0,0.0,0.0,0.0,0.39732812500000003,20026.29171875
C000,81001,window,3500,0.7684609941714126,0.6424856751843453,0.12597531898706724,0.999477359375,0.521546875,0.12725599999999998,0.193044439207024,0.054032682884046036,0.0,0.0,3227.3875,1.0,0.0,0.0,0.0,0.0,1.0,0.38840625,20025.615468750002
C000,81001,window,3525,0.778544035034605,0.6438390843594699,0.13470495067513508,0.999431953125,0.5214921875,0.128014,0.20542788144964114,0.05676857053867823,0.0,0.0005,3243.15,1.0,0.0,0.0,0.0,0.0,0.0,0.42259375000000005,20028.19046875
C000,81001,window,3550,0.770145600898719,0.6432360504058424,0.12690955049287655,0.9994570781250001,0.519953125,0.125761,0.20385042428560513,0.05821414710927506,0.0,0.0,3268.15,1.0,0.0,0.0,0.0,0.0,0.0,0.4066953125,20027.31171875
C000,81001,window,3575,0.773705933529285,0.6433132115567981,0.1303927219724868,0.9994447968749999,0.522875,0.1260195,0.21381365959750598,0.060499335164564905,0.0,0.0005,3282.64375,1.0,0.0,0.0,0.0,0.0,0.0,0.412265625,20027.34234375
C000,81001,window,3600,0.7691156841504441,0.6425800084297686,0.12653567572067556,0.9994776406250001,0.5210078125000001,0.1252615,0.20435794912663843,0.056457340058741964,0.0,0.0005,3302.9,1.0,0.0,0.0,0.0,0.0,1.0,0.38980468749999997,20025.67265625
C000,81001,window,3625,0.7685992351484986,0.6425159076483125,0.12608332750018605,0.999485265625,0.52015625,0.12651050000000003,0.20763845980570253,0.05760185014974835,0.0,0.0,3327.9,1.0,0.0,0.0,0.0,0.0,0.0,0.38808593750000003,20025.5834375
C000,81001,window,3650,0.7672969272517189,0.64249118609555,0.12480574115616894,0.9994723437499999,0.5213593750000001,0.1237635,0.2058860230371608,0.05827568146145079,0.0,0.0,3352.9,1.0,0.0,0.0,0.0,0.0,0.0,0.390421875,20025.710625
C000,81001,window,3675,0.7746381882827623,0.6435859683302487,0.13105221995251357,0.999441859375,0.5210234375,0.127515,0.20216909895823312,0.057182964751638046,0.0,0.001,3372.48125,1.0,0.0,0.0,0.0,0.0,0.0,0.4205,20027.81671875
C000,81001,window,3700,0.775578128642785,0.6427243559246655,0.13285377271811957,0.9994570781250001,0.5231875,0.13076000000000002,0.21482633188792066,0.06012847643581633,0.0,0.0,3397.48125,1.0,0.0,0.0,0.0,0.0,1.0,0.41048437500000007,20026.98109375
C000,81001,window,3725,0.7651581890006487,0.6421251024073042,0.12303308659334453,0.999486640625,0.5206328124999999,0.1262605,0.21715159064452952,0.06290158467610059,0.0,0.0,3422.48125,1.0,0.0,0.0,0.0,0.0,0.0,0.38273437499999996,20025.137812499997
C000,81001,window,3750,0.770021185637424,0.6432761946284469,0.12674499100897713,0.9994552343750002,0.5216796875,0.1305125,0.2116818285732216,0.059674535541426946,0.0,0.0,3447.48125,1.0,0.0,0.0,0.0,0.0,0.0,0.40903125000000007,20027.1784375
